Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Jasper Cillessen,Goalkeeper,29.0,NED,FC Barcelona,18.0,2018/2019,https://www.transfermarkt.com/jasper-cillessen/profil/spieler/146227,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.33,14.0,10.0,78.6,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.9,0.14,-1.1,-0.36,11.0,21.0,52.4,87.0,14.0,14.9,26.0,24.0,33.3,33.1,45.0,0.0,0.0,6.0,2.0,15.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,98.0,111.0,88.3,2379.0,1570.0,19.0,19.0,100.0,54.0,55.0,98.2,25.0,37.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,119.0,111.0,119.0,0.0,0.0,0.0,119.0,0.0,0.0,,0.0,,67.0,306.0,191.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,90.0,7.9,3,90.0,3.0,0,,27,1.33,4.0,4.0,0.0,0.0,-1.54,4.0,4.6,-0.7,-0.22,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0,€18.00m
Jean-Clair Todibo,Centre-Back,18.0,FRA,FC Barcelona,8.0,2018/2019,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,2.0,2,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,109.0,118.0,92.4,1827.0,584.0,44.0,45.0,97.8,62.0,66.0,93.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,0.0,5.0,6.0,83.3,1.0,1.0,0.0,1.0,3.0,10.0,8.0,0.0,143.0,9.0,62.0,80.0,1.0,0.0,143.0,4.0,3.0,75.0,1.0,25.0,89.0,444.0,252.0,0.0,1.0,0.0,1.0,4.0,100.0,0.0,79.0,4.6,2,79.0,1.0,0,,1,0.5,0.0,1.0,-1.0,-0.57,-2.09,1.5,1.1,0.3,0.2,-0.63,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,13.0,2.0,2.0,50.0,€8.00m
Jeison Murillo,Centre-Back,26.0,COL,FC Barcelona,10.0,2018/2019,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,2.0,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,0.8,0.8,0.0,0.0,13.3,0.0,0.0,0.0,0.05,0.0,0.0,116.0,126.0,92.1,2557.0,884.0,30.0,30.0,100.0,64.0,68.0,94.1,20.0,24.0,83.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,2.0,1.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,135.0,8.0,49.0,84.0,2.0,1.0,135.0,0.0,0.0,,0.0,,88.0,536.0,400.0,2.0,0.0,0.0,1.0,2.0,107.0,0.0,57.0,3.3,1,91.0,1.0,1,22.0,8,0.5,0.0,1.0,-1.0,-0.8,-2.29,1.1,1.2,-0.1,-0.1,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,5.0,44.4,€10.00m
Jeison Murillo,Centre-Back,26.0,COL,Valencia CF,10.0,2018/2019,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,2.0,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,0.8,0.8,0.0,0.0,13.3,0.0,0.0,0.0,0.05,0.0,0.0,116.0,126.0,92.1,2557.0,884.0,30.0,30.0,100.0,64.0,68.0,94.1,20.0,24.0,83.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,2.0,1.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,135.0,8.0,49.0,84.0,2.0,1.0,135.0,0.0,0.0,,0.0,,88.0,536.0,400.0,2.0,0.0,0.0,1.0,2.0,107.0,0.0,57.0,3.3,1,91.0,1.0,1,22.0,8,0.5,0.0,1.0,-1.0,-0.8,-2.29,1.1,1.2,-0.1,-0.1,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,5.0,44.4,€10.00m
Jokin Ezkieta,Goalkeeper,21.0,ESP,FC Barcelona,0.2,2018/2019,https://www.transfermarkt.com/jokin-ezkieta/profil/spieler/379548,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€200k
Jordi Alba,Left-Back,29.0,ESP,FC Barcelona,50.0,2018/2019,https://www.transfermarkt.com/jordi-alba/profil/spieler/69751,36.0,32,2991.0,33.2,2.0,8.0,10.0,2.0,0.0,0.0,6.0,0.0,1.8,1.8,6.7,8.5,63.0,207.0,372.0,0.06,0.24,0.3,0.06,0.3,0.05,0.2,0.25,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,4.0,30.8,0.39,0.12,0.15,0.5,14.7,0.0,0.0,0.0,0.14,0.2,0.2,2279.0,2695.0,84.6,33032.0,10768.0,1392.0,1511.0,92.1,716.0,852.0,84.0,110.0,188.0,58.5,8.0,6.7,5.9,1.3,47.0,140.0,57.0,7.0,207.0,84.0,2.53,76.0,3.0,1.0,0.0,3.0,1.0,13.0,0.39,12.0,0.0,0.0,0.0,1.0,0.0,42.0,22.0,20.0,15.0,7.0,20.0,48.0,41.7,28.0,24.0,6.0,18.0,60.0,102.0,76.0,1.0,2976.0,95.0,683.0,1300.0,1018.0,91.0,2976.0,22.0,16.0,72.7,6.0,27.3,1710.0,6503.0,3731.0,63.0,59.0,20.0,27.0,23.0,2096.0,372.0,83.0,87.5,32,90.0,32.0,4,27.0,0,2.39,86.0,30.0,56.0,1.69,2.1,70.0,38.6,31.4,0.94,1.13,0.0,25.0,19.0,9.0,52.0,60.0,22.0,1.0,0.0,0.0,208.0,16.0,37.0,30.2,€50.00m
Juan Miranda,Left-Back,18.0,ESP,FC Barcelona,5.0,2018/2019,https://www.transfermarkt.com/juan-miranda/profil/spieler/341227,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,€5.00m
Kevin-Prince Boateng,Attacking Midfield,31.0,GHA,FC Barcelona,7.0,2018/2019,https://www.transfermarkt.com/kevin-prince-boateng/profil/spieler/16922,3.0,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,33.3,1.13,0.38,0.0,0.0,20.0,0.0,0.0,0.0,0.05,-0.2,-0.2,46.0,61.0,75.4,563.0,63.0,32.0,39.0,82.1,8.0,11.0,72.7,2.0,3.0,66.7,0.0,0.1,0.1,-0.1,2.0,1.0,0.0,0.0,2.0,3.0,1.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,86.0,3.0,5.0,41.0,40.0,7.0,86.0,1.0,0.0,0.0,1.0,100.0,62.0,175.0,36.0,0.0,0.0,0.0,9.0,10.0,72.0,17.0,80.0,7.0,3,80.0,2.0,0,,7,1.33,1.0,2.0,-1.0,-0.38,-1.93,3.0,2.3,0.7,0.25,-0.59,0.0,3.0,9.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,6.0,33.3,€7.00m
Lionel Messi,Right Winger,31.0,ARG,FC Barcelona,150.0,2018/2019,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,34.0,29,2713.0,30.1,36.0,13.0,49.0,32.0,4.0,5.0,3.0,0.0,23.8,19.9,14.4,34.2,153.0,328.0,206.0,1.19,0.43,1.63,1.06,1.49,0.79,0.48,1.27,0.66,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,165.0,82.0,49.7,5.47,2.72,0.19,0.39,20.2,41.0,4.0,5.0,0.12,12.2,12.1,1504.0,1936.0,77.7,24346.0,8451.0,839.0,948.0,88.5,453.0,598.0,75.8,155.0,242.0,64.0,13.0,14.4,14.0,-1.4,89.0,200.0,140.0,2.0,328.0,243.0,8.06,149.0,13.0,39.0,13.0,26.0,3.0,36.0,1.19,21.0,1.0,5.0,5.0,4.0,0.0,12.0,7.0,5.0,3.0,4.0,1.0,17.0,5.9,16.0,10.0,0.0,10.0,3.0,15.0,1.0,0.0,2332.0,1.0,46.0,970.0,1343.0,164.0,2327.0,224.0,134.0,59.8,90.0,40.2,1709.0,10546.0,5575.0,153.0,168.0,52.0,63.0,78.0,2017.0,206.0,80.0,79.3,29,88.0,28.0,5,33.0,0,2.35,75.0,25.0,50.0,1.66,1.15,60.4,34.6,25.8,0.85,0.25,0.0,22.0,66.0,17.0,78.0,3.0,7.0,0.0,0.0,0.0,69.0,7.0,10.0,41.2,€150.00m
Luis Suárez,Centre-Forward,31.0,URU,FC Barcelona,50.0,2018/2019,https://www.transfermarkt.com/luis-suarez/profil/spieler/44352,33.0,31,2827.0,31.4,21.0,6.0,27.0,17.0,4.0,4.0,5.0,0.0,23.1,20.0,6.9,26.9,73.0,97.0,294.0,0.67,0.19,0.86,0.54,0.73,0.74,0.22,0.96,0.64,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,108.0,54.0,50.0,3.44,1.72,0.16,0.31,15.8,6.0,4.0,4.0,0.18,-2.1,-3.0,744.0,1001.0,74.3,11662.0,2187.0,414.0,506.0,81.8,204.0,273.0,74.7,78.0,101.0,77.2,6.0,6.9,5.9,-0.9,47.0,40.0,38.0,5.0,97.0,121.0,3.85,86.0,0.0,11.0,8.0,15.0,1.0,25.0,0.8,15.0,0.0,5.0,1.0,4.0,0.0,18.0,11.0,1.0,6.0,11.0,4.0,10.0,40.0,6.0,12.0,4.0,8.0,8.0,26.0,24.0,0.0,1372.0,33.0,73.0,468.0,842.0,240.0,1368.0,90.0,36.0,40.0,54.0,60.0,838.0,4305.0,1984.0,73.0,50.0,53.0,76.0,53.0,1104.0,294.0,86.0,82.7,31,89.0,27.0,2,30.0,0,2.39,81.0,29.0,52.0,1.66,1.35,67.6,37.3,30.3,0.96,0.94,0.0,31.0,57.0,27.0,21.0,8.0,11.0,3.0,0.0,0.0,69.0,22.0,10.0,68.8,€50.00m
Malcom,Attacking Midfield,21.0,BRA,FC Barcelona,40.0,2018/2019,https://www.transfermarkt.com/malcom/profil/spieler/323704,15.0,6,614.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,1.7,3.1,26.0,18.0,98.0,0.15,0.29,0.44,0.15,0.44,0.2,0.25,0.45,0.2,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,6.0,54.5,1.61,0.88,0.09,0.17,13.7,0.0,0.0,0.0,0.12,-0.4,-0.4,274.0,329.0,83.3,3602.0,634.0,188.0,201.0,93.5,71.0,98.0,72.4,6.0,10.0,60.0,2.0,1.7,1.2,0.3,13.0,9.0,5.0,1.0,18.0,20.0,2.93,17.0,1.0,0.0,2.0,0.0,0.0,4.0,0.59,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,66.7,1.0,7.0,0.0,7.0,1.0,4.0,1.0,0.0,386.0,3.0,24.0,142.0,226.0,40.0,386.0,16.0,11.0,68.8,5.0,31.3,278.0,1626.0,870.0,26.0,20.0,7.0,11.0,6.0,318.0,98.0,41.0,18.0,6,81.0,3.0,9,14.0,13,1.73,15.0,10.0,5.0,0.73,-0.84,11.8,7.8,4.0,0.58,-0.27,0.0,5.0,9.0,8.0,16.0,1.0,2.0,0.0,0.0,0.0,24.0,4.0,11.0,26.7,€40.00m
Marc-André ter Stegen,Goalkeeper,26.0,GER,FC Barcelona,90.0,2018/2019,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,35.0,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,0.91,116.0,85.0,73.3,25.0,8.0,2.0,16.0,45.7,1.0,1.0,0.0,0.0,0.0,35.0,32.0,1.0,0.0,2.0,1.0,37.5,0.32,6.5,0.18,114.0,223.0,51.1,883.0,197.0,15.7,27.3,200.0,42.0,38.4,395.0,8.0,2.0,32.0,0.91,16.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,930.0,1084.0,85.8,24411.0,17180.0,131.0,131.0,100.0,512.0,521.0,98.3,284.0,427.0,66.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.17,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,1128.0,1005.0,1125.0,3.0,0.0,0.0,1128.0,1.0,1.0,100.0,0.0,0.0,604.0,2926.0,2116.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,90.0,92.1,35,90.0,35.0,0,,1,2.37,86.0,32.0,54.0,1.54,1.54,71.8,40.7,31.1,0.89,1.11,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,5.0,0.0,100.0,€90.00m
Moussa Wagué,Right-Back,19.0,SEN,FC Barcelona,5.0,2018/2019,https://www.transfermarkt.com/moussa-wague/profil/spieler/364240,3.0,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,7.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,0.4,0.4,0.0,0.0,13.3,0.0,0.0,0.0,0.12,-0.1,-0.1,128.0,154.0,83.1,1796.0,437.0,81.0,89.0,91.0,46.0,52.0,88.5,1.0,6.0,16.7,0.0,0.3,0.3,-0.3,5.0,10.0,2.0,1.0,10.0,8.0,3.2,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,4.0,1.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,4.0,10.0,3.0,0.0,179.0,4.0,36.0,94.0,50.0,6.0,179.0,9.0,6.0,66.7,3.0,33.3,112.0,488.0,201.0,7.0,1.0,2.0,5.0,3.0,129.0,25.0,75.0,6.6,2,90.0,2.0,1,45.0,0,0.67,0.0,2.0,-2.0,-0.8,-2.38,1.7,3.1,-1.4,-0.54,-1.44,0.0,9.0,0.0,3.0,6.0,4.0,5.0,0.0,1.0,0.0,13.0,2.0,4.0,33.3,€5.00m
Munir El Haddadi,Right Winger,22.0,MAR,FC Barcelona,10.0,2018/2019,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,7.0,1,152.0,1.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,1.0,1.0,15.0,0.59,0.59,1.18,0.59,1.18,0.51,0.35,0.87,0.51,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,25.0,2.37,0.59,0.25,1.0,11.4,0.0,0.0,0.0,0.22,0.1,0.1,48.0,62.0,77.4,531.0,109.0,36.0,40.0,90.0,7.0,14.0,50.0,1.0,2.0,50.0,1.0,0.6,0.6,0.4,3.0,3.0,0.0,0.0,1.0,4.0,2.37,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,77.0,2.0,4.0,31.0,42.0,10.0,77.0,4.0,3.0,75.0,1.0,25.0,46.0,209.0,98.0,1.0,1.0,1.0,3.0,2.0,60.0,15.0,22.0,4.4,1,66.0,0.0,6,14.0,8,1.86,8.0,5.0,3.0,1.78,0.37,5.1,3.2,1.9,1.1,0.31,0.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,€10.00m
Munir El Haddadi,Right Winger,22.0,MAR,Sevilla FC,10.0,2018/2019,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,7.0,1,152.0,1.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,1.0,1.0,15.0,0.59,0.59,1.18,0.59,1.18,0.51,0.35,0.87,0.51,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,25.0,2.37,0.59,0.25,1.0,11.4,0.0,0.0,0.0,0.22,0.1,0.1,48.0,62.0,77.4,531.0,109.0,36.0,40.0,90.0,7.0,14.0,50.0,1.0,2.0,50.0,1.0,0.6,0.6,0.4,3.0,3.0,0.0,0.0,1.0,4.0,2.37,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,77.0,2.0,4.0,31.0,42.0,10.0,77.0,4.0,3.0,75.0,1.0,25.0,46.0,209.0,98.0,1.0,1.0,1.0,3.0,2.0,60.0,15.0,22.0,4.4,1,66.0,0.0,6,14.0,8,1.86,8.0,5.0,3.0,1.78,0.37,5.1,3.2,1.9,1.1,0.31,0.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,€10.00m
Nélson Semedo,Right-Back,24.0,POR,FC Barcelona,40.0,2018/2019,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572,26.0,20,1600.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.3,0.6,54.0,44.0,119.0,0.06,0.0,0.06,0.06,0.06,0.02,0.02,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,33.3,0.34,0.11,0.17,0.5,17.1,0.0,0.0,0.0,0.05,0.7,0.7,1098.0,1213.0,90.5,14699.0,3251.0,697.0,738.0,94.4,306.0,342.0,89.5,43.0,52.0,82.7,0.0,0.3,0.7,-0.3,4.0,51.0,8.0,0.0,44.0,18.0,1.01,13.0,1.0,1.0,0.0,3.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,2.0,0.0,38.0,27.0,23.0,12.0,3.0,12.0,18.0,66.7,6.0,23.0,7.0,16.0,22.0,60.0,26.0,0.0,1396.0,43.0,344.0,643.0,421.0,42.0,1396.0,31.0,19.0,61.3,12.0,38.7,884.0,4350.0,2239.0,54.0,41.0,14.0,24.0,24.0,1002.0,119.0,62.0,46.8,20,76.0,13.0,6,12.0,11,2.46,38.0,17.0,21.0,1.18,-0.45,31.4,20.2,11.2,0.63,-0.32,0.0,22.0,27.0,5.0,17.0,22.0,27.0,2.0,0.0,0.0,103.0,18.0,14.0,56.3,€40.00m
Ousmane Dembélé,Right Winger,21.0,FRA,FC Barcelona,100.0,2018/2019,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,29.0,20,1661.0,18.5,8.0,5.0,13.0,8.0,0.0,0.0,1.0,0.0,3.8,3.8,4.9,8.7,113.0,80.0,232.0,0.43,0.27,0.7,0.43,0.7,0.2,0.27,0.47,0.2,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,39.0,17.0,43.6,2.11,0.92,0.21,0.47,16.5,0.0,0.0,0.0,0.1,4.2,4.2,764.0,1004.0,76.1,11339.0,2356.0,434.0,510.0,85.1,241.0,321.0,75.1,55.0,93.0,59.1,5.0,4.9,4.0,0.1,45.0,48.0,44.0,10.0,80.0,80.0,4.33,60.0,10.0,6.0,2.0,2.0,0.0,12.0,0.65,8.0,3.0,1.0,0.0,0.0,0.0,23.0,15.0,4.0,13.0,6.0,6.0,18.0,33.3,12.0,13.0,0.0,13.0,5.0,28.0,4.0,0.0,1212.0,6.0,76.0,434.0,728.0,109.0,1212.0,111.0,68.0,61.3,43.0,38.7,883.0,6560.0,3681.0,113.0,109.0,49.0,39.0,44.0,1013.0,232.0,57.0,48.6,20,70.0,2.0,9,29.0,0,2.38,49.0,13.0,36.0,1.95,1.03,38.2,20.1,18.0,0.98,0.34,0.0,22.0,22.0,9.0,82.0,5.0,15.0,0.0,0.0,0.0,64.0,8.0,9.0,47.1,€100.00m
