Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Carlos Marín,Goalkeeper,22.0,ESP,Real Betis Balompié,0.1,2019/2020,https://www.transfermarkt.com/carlos-marin/profil/spieler/251877,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,€100k
Cristian Tello,Left Winger,27.0,ESP,Real Betis Balompié,4.8,2019/2020,https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,27.0,5,787.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,0.3,2.2,32.0,35.0,83.0,0.23,0.0,0.23,0.23,0.23,0.22,0.03,0.25,0.22,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,6.0,30.0,2.29,0.69,0.1,0.33,21.0,2.0,0.0,0.0,0.1,0.1,0.1,293.0,394.0,74.4,4835.0,1163.0,144.0,182.0,79.1,120.0,145.0,82.8,19.0,39.0,48.7,0.0,0.3,0.4,-0.3,6.0,11.0,9.0,2.0,35.0,24.0,2.74,18.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,2.0,4.0,4.0,8.0,50.0,4.0,5.0,0.0,5.0,4.0,12.0,0.0,0.0,473.0,6.0,59.0,161.0,261.0,30.0,473.0,21.0,13.0,61.9,8.0,38.1,288.0,1985.0,1107.0,32.0,18.0,14.0,18.0,6.0,334.0,83.0,29.0,23.0,5,73.0,1.0,22,19.0,6,0.7,13.0,18.0,-5.0,-0.57,-0.33,12.4,14.8,-2.5,-0.28,-0.24,0.0,8.0,4.0,0.0,33.0,4.0,5.0,0.0,0.0,0.0,42.0,3.0,5.0,37.5,€4.80m
David Ramos,Central Midfield,21.0,ESP,Real Betis Balompié,0.25,2019/2020,https://www.transfermarkt.com/david-ramos/profil/spieler/582717,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,€250k
Diego Lainez,Right Winger,19.0,MEX,Real Betis Balompié,9.0,2019/2020,https://www.transfermarkt.com/diego-lainez/profil/spieler/371174,15.0,2,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,19.0,12.0,39.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,2.0,33.3,1.55,0.52,0.0,0.0,24.7,0.0,0.0,0.0,0.03,-0.2,-0.2,85.0,121.0,70.2,988.0,234.0,58.0,69.0,84.1,18.0,27.0,66.7,2.0,6.0,33.3,0.0,0.2,0.4,-0.2,4.0,5.0,4.0,2.0,12.0,11.0,2.84,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,2.0,4.0,0.0,5.0,8.0,62.5,3.0,6.0,0.0,6.0,1.0,7.0,1.0,0.0,169.0,1.0,11.0,55.0,104.0,14.0,169.0,24.0,16.0,66.7,8.0,33.3,129.0,1276.0,592.0,19.0,13.0,7.0,11.0,9.0,133.0,39.0,23.0,10.2,2,64.0,0.0,13,17.0,14,1.07,10.0,8.0,2.0,0.52,0.93,5.8,5.0,0.8,0.2,0.33,0.0,8.0,14.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,8.0,2.0,13.0,13.3,€9.00m
Guido Rodríguez,Defensive Midfield,25.0,ARG,Real Betis Balompié,8.0,2019/2020,https://www.transfermarkt.com/guido-rodriguez/profil/spieler/342385,14.0,11,936.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.1,0.7,4.0,42.0,10.0,0.1,0.0,0.1,0.1,0.1,0.06,0.01,0.07,0.06,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,3.0,25.0,1.15,0.29,0.08,0.33,21.5,0.0,0.0,0.0,0.06,0.3,0.3,438.0,513.0,85.4,7666.0,2289.0,195.0,227.0,85.9,172.0,190.0,90.5,51.0,63.0,81.0,0.0,0.1,0.2,-0.1,3.0,35.0,3.0,0.0,42.0,10.0,0.96,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,11.0,11.0,2.0,15.0,25.0,60.0,10.0,13.0,4.0,9.0,10.0,34.0,21.0,0.0,615.0,27.0,181.0,369.0,72.0,7.0,615.0,15.0,13.0,86.7,2.0,13.3,357.0,1317.0,510.0,4.0,12.0,0.0,10.0,9.0,403.0,10.0,67.0,27.4,11,81.0,6.0,3,17.0,3,1.07,10.0,14.0,-4.0,-0.38,-0.09,11.6,12.9,-1.3,-0.12,-0.03,0.0,16.0,20.0,2.0,0.0,10.0,16.0,0.0,0.0,0.0,65.0,19.0,13.0,59.4,€8.00m
Javi García,Defensive Midfield,32.0,ESP,Real Betis Balompié,1.6,2019/2020,https://www.transfermarkt.com/javi-garcia/profil/spieler/36350,8.0,4,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,33.3,0.72,0.24,0.0,0.0,14.9,0.0,0.0,0.0,0.06,-0.2,-0.2,164.0,197.0,83.2,2789.0,755.0,75.0,84.0,89.3,74.0,88.0,84.1,13.0,18.0,72.2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,4.0,6.0,15.0,0.0,238.0,19.0,65.0,160.0,14.0,6.0,238.0,1.0,1.0,100.0,0.0,0.0,137.0,585.0,225.0,1.0,0.0,0.0,4.0,3.0,159.0,1.0,47.0,11.0,4,85.0,3.0,4,9.0,9,1.0,2.0,6.0,-4.0,-0.95,-0.72,4.3,6.1,-1.8,-0.43,-0.38,0.0,3.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,10.0,20.0,11.0,64.5,€1.60m
Joaquín,Right Winger,38.0,ESP,Real Betis Balompié,1.6,2019/2020,https://www.transfermarkt.com/joaquin/profil/spieler/7663,34.0,25,2060.0,22.9,8.0,3.0,11.0,6.0,2.0,3.0,4.0,0.0,6.0,3.7,5.6,9.2,90.0,140.0,178.0,0.35,0.13,0.48,0.26,0.39,0.26,0.24,0.51,0.16,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,31.0,11.0,35.5,1.35,0.48,0.19,0.55,21.3,5.0,2.0,3.0,0.12,2.0,2.3,919.0,1162.0,79.1,13824.0,3782.0,523.0,584.0,89.6,277.0,347.0,79.8,68.0,134.0,50.7,3.0,5.6,6.3,-2.6,61.0,50.0,48.0,10.0,140.0,116.0,5.07,92.0,11.0,7.0,2.0,2.0,2.0,10.0,0.44,9.0,0.0,1.0,0.0,0.0,0.0,14.0,7.0,4.0,8.0,2.0,4.0,11.0,36.4,7.0,10.0,2.0,8.0,15.0,29.0,22.0,1.0,1357.0,24.0,143.0,529.0,699.0,68.0,1354.0,82.0,56.0,68.3,26.0,31.7,878.0,5268.0,2832.0,90.0,69.0,23.0,31.0,28.0,1024.0,178.0,61.0,60.2,25,74.0,5.0,9,23.0,1,1.09,32.0,33.0,-1.0,-0.04,0.68,33.1,28.6,4.5,0.2,0.74,0.0,11.0,28.0,7.0,97.0,15.0,7.0,0.0,0.0,0.0,84.0,18.0,27.0,40.0,€1.60m
Joel Robles,Goalkeeper,29.0,ESP,Real Betis Balompié,6.0,2019/2020,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,33.0,33,2887.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,1.5,130.0,83.0,71.5,9.0,11.0,13.0,5.0,15.2,11.0,11.0,0.0,0.0,0.0,32.1,48.0,11.0,1.0,3.0,1.0,46.9,0.28,-0.1,0.0,135.0,406.0,33.3,905.0,137.0,34.6,33.0,241.0,38.6,35.5,455.0,10.0,2.2,51.0,1.59,17.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,840.0,1151.0,73.0,21349.0,14185.0,200.0,202.0,99.0,417.0,421.0,99.0,217.0,517.0,42.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1227.0,1027.0,1216.0,12.0,0.0,0.0,1227.0,0.0,0.0,,0.0,,629.0,2987.0,1842.0,0.0,0.0,0.0,2.0,0.0,576.0,0.0,87.0,84.4,33,87.0,32.0,0,,4,1.15,41.0,48.0,-7.0,-0.22,0.63,43.9,47.5,-3.6,-0.11,-0.08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,0.0,100.0,€6.00m
José Luis Trápaga,Right-Back,21.0,ESP,Real Betis Balompié,0.0,2019/2020,https://www.transfermarkt.com/jose-luis-trapaga/profil/spieler/284890,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,-
Juanmi,Left Winger,26.0,ESP,Real Betis Balompié,4.0,2019/2020,https://www.transfermarkt.com/juanmi/profil/spieler/126737,8.0,2,264.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.5,1.5,0.1,1.6,3.0,2.0,13.0,0.34,0.0,0.34,0.34,0.34,0.52,0.02,0.54,0.52,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,3.0,42.9,2.39,1.02,0.14,0.33,14.7,0.0,0.0,0.0,0.22,-0.5,-0.5,42.0,56.0,75.0,511.0,93.0,29.0,33.0,87.9,6.0,8.0,75.0,3.0,6.0,50.0,0.0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,2.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,84.0,1.0,6.0,35.0,43.0,11.0,84.0,3.0,2.0,66.7,1.0,33.3,49.0,243.0,108.0,3.0,5.0,1.0,13.0,4.0,59.0,13.0,33.0,7.7,2,62.0,0.0,6,24.0,5,0.63,3.0,5.0,-2.0,-0.68,-0.4,4.0,5.3,-1.3,-0.45,-0.38,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,2.0,66.7,€4.00m
Loren Morón,Centre-Forward,25.0,ESP,Real Betis Balompié,16.0,2019/2020,https://www.transfermarkt.com/loren-moron/profil/spieler/354741,36.0,21,2031.0,22.6,10.0,3.0,13.0,10.0,0.0,0.0,2.0,1.0,8.0,8.0,3.4,11.4,25.0,24.0,70.0,0.44,0.13,0.58,0.44,0.58,0.36,0.15,0.51,0.36,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,18.0,34.6,2.3,0.8,0.19,0.56,15.1,0.0,0.0,0.0,0.16,2.0,2.0,185.0,289.0,64.0,2418.0,745.0,109.0,149.0,73.2,36.0,57.0,63.2,14.0,25.0,56.0,3.0,3.4,1.7,-0.4,18.0,20.0,7.0,1.0,24.0,31.0,1.37,19.0,0.0,3.0,2.0,5.0,2.0,4.0,0.18,3.0,0.0,0.0,1.0,0.0,0.0,18.0,12.0,6.0,7.0,5.0,9.0,23.0,39.1,14.0,25.0,6.0,19.0,9.0,27.0,13.0,0.0,542.0,22.0,61.0,256.0,230.0,76.0,542.0,35.0,14.0,40.0,21.0,60.0,310.0,1741.0,633.0,25.0,20.0,6.0,65.0,26.0,354.0,70.0,56.0,59.4,21,81.0,9.0,15,21.0,1,1.11,31.0,40.0,-9.0,-0.4,-0.2,33.7,32.3,1.4,0.06,0.4,0.0,24.0,47.0,25.0,11.0,9.0,12.0,0.0,0.0,0.0,43.0,39.0,60.0,39.4,€16.00m
Marc Bartra,Centre-Back,28.0,ESP,Real Betis Balompié,17.5,2019/2020,https://www.transfermarkt.com/marc-bartra/profil/spieler/99922,30.0,29,2524.0,28.0,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,2.5,2.5,2.0,4.5,11.0,90.0,11.0,0.11,0.04,0.14,0.11,0.14,0.09,0.07,0.16,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23.0,4.0,17.4,0.82,0.14,0.13,0.75,18.1,0.0,0.0,0.0,0.11,0.5,0.5,1426.0,1681.0,84.8,27857.0,9473.0,488.0,538.0,90.7,759.0,842.0,90.1,161.0,255.0,63.1,1.0,2.0,0.9,-1.0,5.0,79.0,6.0,1.0,90.0,17.0,0.61,13.0,0.0,2.0,2.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,62.0,34.0,39.0,23.0,0.0,27.0,54.0,50.0,27.0,45.0,24.0,21.0,35.0,97.0,127.0,0.0,2015.0,269.0,1091.0,841.0,97.0,30.0,2015.0,18.0,14.0,77.8,4.0,22.2,1098.0,5580.0,2973.0,11.0,19.0,2.0,19.0,8.0,1288.0,11.0,84.0,73.8,29,86.0,25.0,1,26.0,6,1.07,32.0,48.0,-16.0,-0.57,-0.97,36.3,43.6,-7.3,-0.26,-0.62,0.0,34.0,27.0,1.0,2.0,35.0,34.0,0.0,3.0,0.0,152.0,98.0,66.0,59.8,€17.50m
Nabil Fekir,Attacking Midfield,26.0,FRA,Real Betis Balompié,32.0,2019/2020,https://www.transfermarkt.com/nabil-fekir/profil/spieler/203496,32.0,31,2638.0,29.3,7.0,4.0,11.0,6.0,1.0,1.0,10.0,2.0,6.9,6.1,2.4,8.5,105.0,136.0,180.0,0.24,0.14,0.38,0.2,0.34,0.23,0.08,0.32,0.21,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,101.0,40.0,39.6,3.45,1.36,0.06,0.15,20.7,8.0,1.0,1.0,0.06,0.1,-0.1,824.0,1020.0,80.8,12094.0,3395.0,493.0,547.0,90.1,210.0,263.0,79.8,69.0,103.0,67.0,4.0,2.4,3.3,1.6,41.0,101.0,36.0,9.0,136.0,132.0,4.5,70.0,4.0,29.0,12.0,13.0,4.0,10.0,0.34,5.0,0.0,1.0,1.0,3.0,0.0,41.0,26.0,14.0,19.0,8.0,12.0,37.0,32.4,25.0,27.0,3.0,24.0,10.0,51.0,3.0,0.0,1435.0,11.0,129.0,649.0,676.0,130.0,1434.0,151.0,98.0,64.9,53.0,35.1,1096.0,7199.0,3547.0,105.0,78.0,40.0,82.0,62.0,1153.0,180.0,82.0,77.1,31,84.0,19.0,1,34.0,0,0.94,33.0,49.0,-16.0,-0.55,-1.01,38.2,42.3,-4.1,-0.14,-0.18,2.0,69.0,113.0,14.0,51.0,10.0,26.0,5.0,0.0,0.0,121.0,29.0,41.0,41.4,€32.00m
Nil Garrido,Central Midfield,18.0,ESP,Real Betis Balompié,0.0,2019/2020,https://www.transfermarkt.com/nil-garrido/profil/spieler/633169,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,-
Ricardo Visus,Centre-Back,18.0,ESP,Real Betis Balompié,0.0,2019/2020,https://www.transfermarkt.com/ricardo-visus/profil/spieler/630989,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,-
Sergio Canales,Attacking Midfield,28.0,ESP,Real Betis Balompié,20.0,2019/2020,https://www.transfermarkt.com/sergio-canales/profil/spieler/66106,36.0,36,3163.0,35.1,6.0,6.0,12.0,3.0,3.0,4.0,5.0,0.0,7.5,4.3,7.0,11.3,150.0,229.0,153.0,0.17,0.17,0.34,0.09,0.26,0.21,0.2,0.41,0.12,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,48.0,14.0,29.2,1.37,0.4,0.06,0.21,21.8,5.0,3.0,4.0,0.09,-1.5,-1.3,1888.0,2249.0,83.9,32304.0,7183.0,898.0,975.0,92.1,703.0,798.0,88.1,213.0,331.0,64.4,6.0,7.0,6.5,-1.0,80.0,145.0,59.0,17.0,229.0,155.0,4.41,109.0,32.0,7.0,4.0,3.0,0.0,14.0,0.4,9.0,4.0,0.0,1.0,0.0,0.0,25.0,16.0,14.0,6.0,5.0,7.0,28.0,25.0,21.0,30.0,1.0,29.0,13.0,38.0,16.0,0.0,2482.0,26.0,364.0,1277.0,881.0,75.0,2478.0,68.0,51.0,75.0,17.0,25.0,1577.0,10837.0,6225.0,150.0,100.0,13.0,36.0,49.0,1904.0,153.0,88.0,92.5,36,88.0,32.0,0,,0,1.06,43.0,57.0,-14.0,-0.4,-1.1,46.8,51.6,-4.7,-0.13,-0.49,0.0,27.0,46.0,2.0,153.0,13.0,16.0,0.0,1.0,0.0,177.0,6.0,28.0,17.6,€20.00m
Sidnei,Centre-Back,29.0,BRA,Real Betis Balompié,8.0,2019/2020,https://www.transfermarkt.com/sidnei/profil/spieler/27374,14.0,14,1175.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,15.0,30.0,0.0,0.08,0.0,0.08,0.08,0.08,0.02,0.0,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,40.0,0.38,0.15,0.2,0.5,14.0,0.0,0.0,0.0,0.06,0.7,0.7,772.0,863.0,89.5,14294.0,4246.0,291.0,313.0,93.0,381.0,403.0,94.5,80.0,116.0,69.0,0.0,0.0,0.1,0.0,1.0,26.0,2.0,0.0,30.0,11.0,0.84,8.0,1.0,0.0,1.0,0.0,1.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,17.0,6.0,0.0,9.0,14.0,64.3,5.0,15.0,12.0,3.0,21.0,44.0,57.0,0.0,1011.0,129.0,507.0,478.0,35.0,10.0,1011.0,8.0,5.0,62.5,3.0,37.5,594.0,2841.0,1149.0,15.0,11.0,2.0,5.0,1.0,673.0,0.0,84.0,34.4,14,84.0,11.0,0,,10,0.8,14.0,25.0,-11.0,-0.84,-0.8,14.9,19.5,-4.6,-0.36,-0.39,0.0,8.0,4.0,0.0,0.0,21.0,19.0,0.0,1.0,0.0,77.0,31.0,13.0,70.5,€8.00m
Wilfrid Kaptoum,Central Midfield,23.0,CMR,Real Betis Balompié,2.4,2019/2020,https://www.transfermarkt.com/wilfrid-kaptoum/profil/spieler/256120,5.0,2,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.39,0.0,0.0,,30.0,0.0,0.0,0.0,0.02,-0.1,-0.1,57.0,73.0,78.1,820.0,231.0,36.0,39.0,92.3,17.0,23.0,73.9,3.0,8.0,37.5,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,3.0,3.0,100.0,0.0,4.0,1.0,3.0,1.0,6.0,3.0,0.0,100.0,5.0,31.0,53.0,17.0,0.0,100.0,2.0,2.0,100.0,0.0,0.0,53.0,391.0,198.0,5.0,4.0,0.0,4.0,6.0,61.0,3.0,39.0,5.7,2,68.0,1.0,3,20.0,4,1.6,3.0,5.0,-2.0,-0.93,-0.65,1.9,3.8,-1.9,-0.86,-0.81,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,4.0,20.0,€2.40m
William Carvalho,Defensive Midfield,27.0,POR,Real Betis Balompié,16.0,2019/2020,https://www.transfermarkt.com/william-carvalho/profil/spieler/100131,13.0,11,892.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,0.8,1.4,9.0,68.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,2.0,33.3,0.61,0.2,0.0,0.0,21.5,0.0,0.0,0.0,0.1,-0.6,-0.6,553.0,632.0,87.5,9485.0,2589.0,253.0,284.0,89.1,232.0,248.0,93.5,49.0,64.0,76.6,0.0,0.8,0.4,-0.8,9.0,53.0,8.0,0.0,68.0,17.0,1.72,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,4.0,14.0,28.6,10.0,7.0,5.0,2.0,4.0,11.0,8.0,1.0,688.0,23.0,140.0,437.0,119.0,5.0,688.0,25.0,20.0,80.0,5.0,20.0,418.0,1871.0,917.0,9.0,13.0,1.0,5.0,8.0,543.0,15.0,69.0,26.1,11,79.0,7.0,2,14.0,4,1.15,17.0,24.0,-7.0,-0.71,-0.53,15.4,16.5,-1.1,-0.11,-0.02,0.0,17.0,8.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,59.0,19.0,8.0,70.4,€16.00m
