Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Martin Braithwaite,Centre-Forward,29.0,DEN,FC Barcelona,9.0,2020/2021,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,,11,1175.0,13.1,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.4,4.6,2.3,6.9,20.0,15.0,91.0,0.15,0.15,0.31,0.15,0.31,0.41,0.18,0.59,0.35,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,7.0,31.8,1.69,0.54,0.09,0.29,12.5,0.0,0.0,1.0,0.24,-3.4,-2.6,228.0,282.0,80.9,2656.0,275.0,158.0,175.0,90.3,31.0,51.0,60.8,10.0,13.0,76.9,2.0,2.3,1.8,-0.3,12.0,4.0,5.0,0.0,15.0,26.0,1.99,20.0,0.0,1.0,1.0,3.0,1.0,4.0,0.31,2.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,2.0,3.0,3.0,1.0,6.0,16.7,5.0,2.0,0.0,2.0,6.0,14.0,7.0,0.0,391.0,10.0,40.0,131.0,221.0,70.0,390.0,16.0,9.0,56.3,7.0,43.8,240.0,1230.0,539.0,20.0,14.0,14.0,32.0,16.0,310.0,91.0,41.0,34.4,11,81.0,7,18,16.0,3,2.03,27.0,12.0,15.0,1.15,-0.13,31.8,15.1,16.7,1.28,0.64,0.0,11.0,20.0,15.0,5.0,6.0,4.0,0.0,0.0,0.0,39.0,16.0,14.0,53.3,29.0,€9.00m
Matheus Fernandes,Defensive Midfield,22.0,BRA,FC Barcelona,1.5,2020/2021,https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€1.50m
Miralem Pjanić,Central Midfield,30.0,BIH,FC Barcelona,20.0,2020/2021,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,,6,627.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.6,18.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.22,0.14,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,3.0,18.8,2.3,0.43,0.0,0.0,22.5,2.0,0.0,0.0,0.06,-1.0,-1.0,688.0,761.0,90.4,10154.0,2874.0,381.0,401.0,95.0,250.0,270.0,92.6,33.0,47.0,70.2,0.0,0.6,1.0,-0.6,12.0,44.0,13.0,0.0,61.0,33.0,4.74,29.0,3.0,0.0,1.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,7.0,4.0,2.0,7.0,13.0,53.8,6.0,5.0,1.0,4.0,11.0,24.0,5.0,0.0,829.0,15.0,156.0,469.0,212.0,11.0,829.0,7.0,7.0,100.0,0.0,0.0,512.0,2340.0,984.0,18.0,23.0,2.0,8.0,8.0,674.0,11.0,33.0,18.3,6,67.0,1,13,17.0,17,2.0,10.0,6.0,4.0,0.57,-0.81,13.7,6.8,6.9,0.99,0.16,0.0,4.0,10.0,0.0,9.0,11.0,8.0,0.0,0.0,0.0,54.0,10.0,4.0,71.4,19.0,€20.00m
Neto,Goalkeeper,31.0,BRA,FC Barcelona,6.0,2020/2021,https://www.transfermarkt.com/neto/profil/spieler/111819,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.86,24.0,18.0,83.3,3.0,2.0,2.0,3.0,42.9,2.0,2.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,1.0,0.0,7.4,0.23,1.4,0.2,14.0,36.0,38.9,189.0,37.0,15.3,24.8,52.0,13.5,23.0,86.0,2.0,2.3,8.0,1.14,13.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,212.0,242.0,87.6,4439.0,2745.0,67.0,67.0,100.0,103.0,104.0,99.0,42.0,68.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,258.0,229.0,255.0,3.0,0.0,0.0,258.0,0.0,0.0,,0.0,,123.0,609.0,287.0,0.0,1.0,1.0,1.0,2.0,141.0,0.0,90.0,18.4,7,90.0,7,0,,28,1.57,11.0,6.0,5.0,0.71,-0.64,9.1,9.8,-0.7,-0.1,-1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,7.0,€6.00m
Ousmane Dembélé,Right Winger,23.0,FRA,FC Barcelona,50.0,2020/2021,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,,19,1774.0,19.7,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,5.6,5.6,4.2,9.8,140.0,87.0,288.0,0.3,0.15,0.46,0.3,0.46,0.28,0.21,0.5,0.28,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,55.0,21.0,38.2,2.79,1.07,0.11,0.29,17.1,0.0,0.0,0.0,0.1,0.4,0.4,832.0,1019.0,81.6,11560.0,2341.0,505.0,569.0,88.8,242.0,296.0,81.8,39.0,63.0,61.9,3.0,4.2,5.3,-1.2,39.0,38.0,43.0,8.0,87.0,82.0,4.16,57.0,9.0,6.0,6.0,3.0,1.0,8.0,0.41,6.0,0.0,0.0,2.0,0.0,0.0,14.0,9.0,4.0,9.0,1.0,6.0,17.0,35.3,11.0,10.0,0.0,10.0,9.0,23.0,3.0,1.0,1258.0,6.0,72.0,376.0,830.0,136.0,1258.0,99.0,63.0,63.6,36.0,36.4,921.0,6842.0,3716.0,140.0,100.0,62.0,51.0,31.0,1041.0,288.0,59.0,51.9,19,78.0,5,11,27.0,3,1.97,41.0,19.0,22.0,1.12,-0.25,34.5,20.6,13.9,0.7,-0.32,0.0,15.0,28.0,11.0,75.0,9.0,9.0,0.0,0.0,0.0,62.0,9.0,12.0,42.9,30.0,€50.00m
Pedri,Central Midfield,17.0,ESP,FC Barcelona,70.0,2020/2021,https://www.transfermarkt.com/pedri/profil/spieler/683840,,28,2415.0,26.8,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,4.6,4.4,3.5,7.9,65.0,152.0,128.0,0.11,0.11,0.22,0.11,0.22,0.17,0.13,0.3,0.16,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25.0,8.0,32.0,0.93,0.3,0.12,0.38,15.9,0.0,0.0,0.0,0.18,-1.6,-1.4,1498.0,1721.0,87.0,22376.0,4124.0,827.0,897.0,92.2,483.0,543.0,89.0,99.0,129.0,76.7,3.0,3.5,4.2,-0.5,39.0,109.0,43.0,1.0,152.0,87.0,3.24,72.0,4.0,5.0,2.0,4.0,0.0,12.0,0.45,8.0,0.0,0.0,1.0,3.0,0.0,44.0,27.0,16.0,16.0,12.0,17.0,71.0,23.9,54.0,46.0,1.0,45.0,33.0,77.0,7.0,0.0,1984.0,19.0,207.0,892.0,898.0,70.0,1984.0,41.0,29.0,70.7,12.0,29.3,1388.0,6757.0,2935.0,65.0,81.0,16.0,63.0,34.0,1595.0,128.0,65.0,70.6,28,76.0,6,9,32.0,0,2.05,66.0,26.0,40.0,1.49,0.86,56.8,26.4,30.4,1.13,0.93,0.0,17.0,42.0,0.0,11.0,33.0,27.0,1.0,0.0,0.0,142.0,5.0,9.0,35.7,37.0,€70.00m
Philippe Coutinho,Attacking Midfield,28.0,BRA,FC Barcelona,30.0,2020/2021,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,,8,654.0,7.3,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.7,4.7,38.0,58.0,61.0,0.28,0.28,0.55,0.28,0.55,0.55,0.1,0.65,0.55,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,28.0,9.0,32.1,3.85,1.24,0.07,0.22,17.3,0.0,0.0,0.0,0.14,-2.0,-2.0,444.0,519.0,85.5,5834.0,1273.0,276.0,298.0,92.6,116.0,133.0,87.2,18.0,37.0,48.6,2.0,0.7,1.1,1.3,6.0,35.0,16.0,2.0,58.0,27.0,3.72,21.0,1.0,1.0,1.0,3.0,0.0,6.0,0.83,6.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,5.0,1.0,3.0,9.0,33.3,6.0,7.0,0.0,7.0,2.0,10.0,1.0,0.0,584.0,7.0,36.0,244.0,310.0,38.0,584.0,15.0,11.0,73.3,4.0,26.7,387.0,2308.0,1257.0,38.0,35.0,15.0,9.0,7.0,506.0,61.0,55.0,19.1,8,70.0,1,4,25.0,1,1.5,14.0,7.0,7.0,0.96,-0.34,14.4,9.6,4.9,0.67,-0.24,0.0,9.0,13.0,1.0,24.0,2.0,6.0,0.0,0.0,0.0,24.0,2.0,8.0,20.0,12.0,€30.00m
Rafinha,Attacking Midfield,27.0,BRA,FC Barcelona,15.0,2020/2021,https://www.transfermarkt.com/rafinha/profil/spieler/129473,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€15.00m
Riqui Puig,Central Midfield,20.0,ESP,FC Barcelona,18.0,2020/2021,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511,,2,292.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,11.0,34.0,15.0,0.31,0.0,0.31,0.31,0.31,0.2,0.05,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,50.0,1.23,0.62,0.25,0.5,18.9,0.0,0.0,0.0,0.16,0.4,0.4,318.0,349.0,91.1,4530.0,953.0,182.0,197.0,92.4,90.0,100.0,90.0,25.0,28.0,89.3,0.0,0.2,0.4,-0.2,5.0,27.0,3.0,0.0,34.0,14.0,4.3,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.92,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,4.0,8.0,50.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,374.0,1.0,41.0,221.0,115.0,7.0,374.0,7.0,6.0,85.7,1.0,14.3,265.0,1535.0,641.0,11.0,18.0,2.0,7.0,0.0,338.0,15.0,21.0,8.5,2,73.0,1,12,12.0,23,2.14,10.0,4.0,6.0,1.85,0.67,6.4,4.6,1.8,0.55,-0.34,0.0,2.0,10.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,20.0,1.0,3.0,25.0,14.0,€18.00m
Ronald Araújo,Centre-Back,21.0,URU,FC Barcelona,25.0,2020/2021,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,,16,1510.0,16.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,0.2,2.0,9.0,43.0,2.0,0.12,0.06,0.18,0.12,0.18,0.11,0.01,0.12,0.11,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,4.0,33.3,0.72,0.24,0.17,0.5,11.7,0.0,0.0,0.0,0.15,0.2,0.2,985.0,1075.0,91.6,17665.0,4757.0,381.0,398.0,95.7,527.0,556.0,94.8,73.0,109.0,67.0,1.0,0.2,0.2,0.8,3.0,50.0,0.0,0.0,43.0,9.0,0.54,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,22.0,11.0,12.0,8.0,2.0,9.0,9.0,100.0,0.0,24.0,15.0,9.0,20.0,42.0,47.0,1.0,1213.0,151.0,536.0,640.0,42.0,12.0,1213.0,8.0,8.0,100.0,0.0,0.0,815.0,3850.0,2161.0,9.0,7.0,1.0,6.0,2.0,879.0,2.0,63.0,44.2,16,80.0,12,8,29.0,5,2.33,34.0,16.0,18.0,1.07,-0.29,34.0,16.5,17.5,1.04,0.33,0.0,12.0,17.0,2.0,0.0,20.0,11.0,1.0,1.0,0.0,104.0,51.0,22.0,69.9,24.0,€25.00m
Samuel Umtiti,Centre-Back,26.0,FRA,FC Barcelona,8.0,2020/2021,https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540,,6,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,50.0,0.28,0.14,0.0,0.0,9.6,0.0,0.0,0.0,0.08,-0.2,-0.2,579.0,617.0,93.8,9647.0,3080.0,242.0,253.0,95.7,288.0,302.0,95.4,33.0,43.0,76.7,0.0,0.0,0.1,0.0,1.0,32.0,0.0,0.0,24.0,6.0,0.84,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,2.0,50.0,1.0,11.0,6.0,5.0,9.0,14.0,15.0,0.0,669.0,50.0,260.0,401.0,8.0,2.0,669.0,1.0,1.0,100.0,0.0,0.0,481.0,2220.0,1467.0,6.0,0.0,0.0,5.0,0.0,522.0,0.0,50.0,18.9,6,83.0,5,7,21.0,14,2.77,21.0,4.0,17.0,2.37,1.4,14.8,4.4,10.4,1.44,0.72,0.0,14.0,8.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,36.0,14.0,11.0,56.0,13.0,€8.00m
Sergi Roberto,Central Midfield,28.0,ESP,FC Barcelona,18.0,2020/2021,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,,9,946.0,10.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.8,2.1,23.0,51.0,91.0,0.1,0.19,0.29,0.1,0.29,0.03,0.17,0.2,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,20.0,0.48,0.1,0.2,1.0,17.7,0.0,0.0,0.0,0.06,0.7,0.7,795.0,888.0,89.5,10485.0,2749.0,488.0,521.0,93.7,227.0,246.0,92.3,28.0,38.0,73.7,2.0,1.8,1.7,0.2,13.0,56.0,16.0,3.0,51.0,18.0,1.71,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,2.0,2.0,7.0,13.0,53.8,6.0,12.0,6.0,6.0,10.0,19.0,20.0,0.0,965.0,35.0,211.0,445.0,311.0,23.0,965.0,9.0,8.0,88.9,1.0,11.1,545.0,2234.0,1141.0,23.0,15.0,2.0,4.0,5.0,719.0,91.0,63.0,27.7,9,87.0,7,6,28.0,1,1.67,20.0,13.0,7.0,0.67,-0.79,15.8,9.8,6.0,0.57,-0.4,0.0,7.0,10.0,2.0,13.0,10.0,6.0,0.0,0.0,0.0,62.0,10.0,8.0,55.6,15.0,€18.00m
Sergio Busquets,Defensive Midfield,32.0,ESP,FC Barcelona,9.0,2020/2021,https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230,,32,2517.0,28.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.3,0.3,3.2,3.4,25.0,254.0,29.0,0.0,0.18,0.18,0.0,0.18,0.01,0.11,0.12,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,33.3,0.11,0.04,0.0,0.0,16.9,0.0,0.0,0.0,0.09,-0.3,-0.3,2453.0,2691.0,91.2,38075.0,11748.0,1225.0,1298.0,94.4,925.0,996.0,92.9,161.0,205.0,78.5,5.0,3.2,4.1,1.8,30.0,287.0,30.0,0.0,254.0,74.0,2.65,68.0,1.0,0.0,0.0,3.0,2.0,12.0,0.43,12.0,0.0,0.0,0.0,0.0,0.0,63.0,35.0,21.0,29.0,13.0,27.0,76.0,35.5,49.0,27.0,4.0,23.0,53.0,116.0,18.0,2.0,2903.0,66.0,480.0,1831.0,599.0,13.0,2903.0,9.0,8.0,88.9,1.0,11.1,1752.0,5980.0,2947.0,25.0,48.0,1.0,24.0,10.0,2322.0,29.0,70.0,73.6,32,76.0,13,4,25.0,0,2.11,64.0,30.0,34.0,1.22,-0.08,53.0,31.0,21.9,0.78,-0.29,0.0,45.0,60.0,0.0,3.0,53.0,35.0,0.0,0.0,0.0,182.0,40.0,39.0,50.6,36.0,€9.00m
Sergiño Dest,Right-Back,19.0,USA,FC Barcelona,30.0,2020/2021,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,,23,1909.0,21.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,2.1,3.8,74.0,76.0,218.0,0.09,0.05,0.14,0.09,0.14,0.08,0.1,0.18,0.08,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,5.0,35.7,0.66,0.24,0.14,0.4,15.3,0.0,0.0,0.0,0.12,0.3,0.3,1142.0,1294.0,88.3,13863.0,3400.0,780.0,832.0,93.8,264.0,297.0,88.9,21.0,40.0,52.5,1.0,2.1,2.7,-1.1,23.0,47.0,30.0,4.0,76.0,43.0,2.03,39.0,1.0,1.0,1.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,23.0,6.0,2.0,18.0,32.0,56.3,14.0,25.0,4.0,21.0,10.0,41.0,24.0,1.0,1501.0,40.0,300.0,553.0,657.0,77.0,1501.0,60.0,29.0,48.3,31.0,51.7,968.0,4665.0,2582.0,74.0,38.0,26.0,34.0,26.0,1081.0,218.0,64.0,55.8,23,77.0,9,7,19.0,5,1.93,43.0,18.0,25.0,1.18,-0.13,42.2,24.5,17.8,0.84,-0.05,0.0,16.0,11.0,3.0,37.0,10.0,16.0,0.0,0.0,0.0,108.0,7.0,9.0,43.8,30.0,€30.00m
Álex Collado,Right Winger,21.0,ESP,FC Barcelona,5.0,2020/2021,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€5.00m
Óscar Mingueza,Right-Back,21.0,ESP,FC Barcelona,15.0,2020/2021,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,,23,1901.0,21.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,1.9,23.0,99.0,33.0,0.09,0.09,0.19,0.09,0.19,0.05,0.04,0.09,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,6.0,50.0,0.57,0.28,0.17,0.33,17.1,0.0,0.0,0.0,0.08,1.0,1.0,1545.0,1683.0,91.8,23355.0,7049.0,805.0,842.0,95.6,623.0,650.0,95.8,66.0,105.0,62.9,2.0,0.9,1.5,1.1,8.0,107.0,9.0,2.0,99.0,21.0,0.99,16.0,0.0,1.0,1.0,1.0,2.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,28.0,17.0,7.0,30.0,53.0,56.6,23.0,19.0,6.0,13.0,20.0,72.0,48.0,2.0,1856.0,113.0,583.0,1015.0,265.0,17.0,1856.0,10.0,8.0,80.0,2.0,20.0,1271.0,5232.0,2932.0,23.0,32.0,1.0,9.0,7.0,1420.0,33.0,70.0,55.6,23,80.0,15,4,15.0,5,2.3,49.0,20.0,29.0,1.37,0.31,38.9,22.5,16.4,0.78,-0.19,0.0,20.0,16.0,1.0,15.0,20.0,33.0,0.0,0.0,0.0,119.0,14.0,22.0,38.9,27.0,€15.00m
Aleix Vidal,Right Winger,30.0,ESP,Sevilla FC,2.0,2020/2021,https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,12.0,5,595.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,14.0,45.0,74.0,0.0,0.15,0.15,0.0,0.15,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.15,0.0,0.0,,29.0,0.0,0.0,0.0,0.03,0.0,0.0,423.0,505.0,83.8,6807.0,2102.0,228.0,249.0,91.6,141.0,166.0,84.9,39.0,56.0,69.6,1.0,0.7,0.5,0.3,6.0,27.0,9.0,2.0,45.0,16.0,2.42,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,3.0,1.0,5.0,12.0,41.7,7.0,10.0,1.0,9.0,12.0,21.0,9.0,0.0,559.0,14.0,122.0,262.0,180.0,7.0,559.0,9.0,4.0,44.4,5.0,55.6,316.0,1616.0,720.0,14.0,15.0,1.0,8.0,1.0,368.0,74.0,50.0,17.4,5,88.0,4,7,22.0,19,2.58,9.0,1.0,8.0,1.21,0.83,9.5,5.4,4.1,0.63,0.13,0.0,5.0,14.0,0.0,16.0,12.0,5.0,0.0,0.0,0.0,39.0,14.0,9.0,60.9,,€2.00m
Alfonso Pastor,Goalkeeper,19.0,ESP,Sevilla FC,0.25,2020/2021,https://www.transfermarkt.com/alfonso-pastor/profil/spieler/537367,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,€250k
Antonio Zarzana,Right Winger,18.0,ESP,Sevilla FC,0.05,2020/2021,https://www.transfermarkt.com/antonio-zarzana/profil/spieler/587562,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,€50k
