Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Lamine Yamal,Right Winger,15.0,ESP,FC Barcelona,0.0,2022/2023,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,1.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,3.94,3.94,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,11.25,11.25,0.0,0.0,10.9,0.0,0.0,0.0,0.35,-0.4,-0.4,8.0,9.0,88.9,112.0,47.0,6.0,6.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.3,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,11.0,1.0,12.0,2.0,0.0,0.0,2.0,100.0,9.0,23.0,9.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,8.0,0.2,0,,0,1,8.0,3,3.0,0.0,0.0,0.0,0.0,-1.32,0.5,0.0,0.5,5.65,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-
Marc Casado,Defensive Midfield,18.0,ESP,FC Barcelona,0.3,2022/2023,https://www.transfermarkt.com/marc-casado/profil/spieler/636695,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,€300k
Marc Guiu,Centre-Forward,16.0,ESP,FC Barcelona,0.0,2022/2023,https://www.transfermarkt.com/marc-guiu/profil/spieler/938158,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-
Marc-André ter Stegen,Goalkeeper,30.0,GER,FC Barcelona,35.0,2022/2023,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,38.0,38,3347.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,18.0,0.48,98.0,83.0,84.7,28.0,4.0,6.0,26.0,68.4,3.0,3.0,0.0,0.0,0.0,37.2,18.0,3.0,0.0,2.0,3.0,23.7,0.21,8.7,0.23,168.0,335.0,50.1,1215.0,185.0,22.1,28.9,197.0,34.0,35.2,368.0,18.0,4.9,41.0,1.1,16.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1193.0,1412.0,84.5,30703.0,21527.0,228.0,232.0,98.3,600.0,613.0,97.9,362.0,564.0,64.2,0.0,0.3,0.0,-0.3,3.0,15.0,0.0,0.0,4.0,12.0,0.32,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1457.0,1076.0,1436.0,22.0,0.0,0.0,1457.0,0.0,0.0,,0.0,,963.0,4886.0,3425.0,0.0,0.0,0.0,1.0,1.0,851.0,0.0,88.0,97.9,38,88.0,36,0,,0,2.32,68.0,18.0,50.0,1.34,1.34,74.3,31.7,42.5,1.14,1.43,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,6.0,1.0,85.7,,€35.00m
Marcos Alonso,Left-Back,31.0,ESP,FC Barcelona,5.0,2022/2023,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,24.0,11,1172.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.3,1.2,26.0,71.0,13.0,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,33.3,0.46,0.15,0.17,0.5,12.0,0.0,0.0,0.0,0.15,0.1,0.1,896.0,1005.0,89.2,16393.0,5539.0,360.0,386.0,93.3,442.0,475.0,93.1,81.0,117.0,69.2,0.0,0.3,0.9,-0.3,6.0,70.0,9.0,4.0,71.0,14.0,1.08,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,5.0,0.0,9.0,12.0,75.0,3.0,14.0,10.0,4.0,11.0,26.0,32.0,0.0,1114.0,98.0,402.0,624.0,94.0,11.0,1114.0,2.0,2.0,100.0,0.0,0.0,727.0,4516.0,2674.0,26.0,11.0,0.0,8.0,1.0,816.0,13.0,49.0,34.3,11,80.0,8,13,22.0,10,2.29,22.0,11.0,11.0,0.84,-0.72,23.2,14.0,9.2,0.71,-0.62,0.0,10.0,8.0,0.0,23.0,11.0,10.0,0.0,1.0,0.0,85.0,26.0,10.0,72.2,,€5.00m
Miralem Pjanić,Central Midfield,32.0,BIH,FC Barcelona,6.0,2022/2023,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,€6.00m
Ousmane Dembélé,Right Winger,25.0,FRA,FC Barcelona,60.0,2022/2023,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,25.0,16,1410.0,15.7,5.0,7.0,12.0,5.0,0.0,0.0,4.0,0.0,3.9,3.9,4.9,8.8,124.0,74.0,209.0,0.32,0.45,0.77,0.32,0.77,0.25,0.31,0.56,0.25,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,49.0,16.0,32.7,3.13,1.02,0.1,0.31,16.7,0.0,0.0,0.0,0.08,1.1,1.1,642.0,854.0,75.2,10068.0,2037.0,376.0,427.0,88.1,195.0,256.0,76.2,54.0,106.0,50.9,7.0,4.9,5.0,2.1,41.0,21.0,37.0,5.0,74.0,86.0,5.48,52.0,13.0,15.0,3.0,3.0,0.0,12.0,0.76,9.0,0.0,2.0,1.0,0.0,0.0,19.0,12.0,4.0,8.0,7.0,4.0,15.0,26.7,11.0,10.0,1.0,9.0,0.0,19.0,2.0,0.0,1041.0,2.0,30.0,311.0,719.0,103.0,1041.0,114.0,52.0,45.6,50.0,43.9,755.0,6024.0,3328.0,124.0,75.0,56.0,27.0,18.0,841.0,209.0,56.0,41.2,16,73.0,3,9,28.0,0,2.36,32.0,11.0,21.0,1.34,0.04,32.1,15.5,16.6,1.06,-0.1,0.0,16.0,19.0,5.0,106.0,0.0,12.0,0.0,0.0,0.0,60.0,4.0,12.0,25.0,,€60.00m
Pablo Torre,Attacking Midfield,19.0,ESP,FC Barcelona,3.0,2022/2023,https://www.transfermarkt.com/pablo-torre/profil/spieler/720038,8.0,1,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.62,0.0,0.0,,25.9,0.0,0.0,0.0,0.02,0.0,0.0,77.0,98.0,78.6,1026.0,294.0,54.0,62.0,87.1,16.0,19.0,84.2,5.0,12.0,41.7,0.0,0.5,0.4,-0.5,4.0,9.0,3.0,0.0,11.0,8.0,5.03,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,114.0,3.0,12.0,49.0,55.0,1.0,114.0,7.0,3.0,42.9,2.0,28.6,69.0,313.0,162.0,4.0,6.0,0.0,5.0,4.0,87.0,16.0,18.0,4.2,1,62.0,0,7,12.0,23,0.88,3.0,2.0,1.0,0.62,-0.72,3.3,2.7,0.6,0.38,-0.77,0.0,4.0,3.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0,,€3.00m
Pau Prim,Defensive Midfield,16.0,ESP,FC Barcelona,0.0,2022/2023,https://www.transfermarkt.com/pau-prim/profil/spieler/937956,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-
Pedri,Central Midfield,19.0,ESP,FC Barcelona,100.0,2022/2023,https://www.transfermarkt.com/pedri/profil/spieler/683840,26.0,22,1976.0,22.0,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.9,4.9,5.0,9.9,67.0,184.0,99.0,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,9.0,40.9,1.0,0.41,0.27,0.67,15.9,0.0,0.0,0.0,0.22,1.1,1.1,1251.0,1449.0,86.3,22516.0,4967.0,574.0,632.0,90.8,485.0,546.0,88.8,164.0,198.0,82.8,1.0,5.0,5.3,-4.0,42.0,161.0,30.0,2.0,184.0,87.0,3.96,74.0,6.0,1.0,2.0,3.0,1.0,11.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,39.0,22.0,15.0,17.0,7.0,13.0,45.0,28.9,32.0,27.0,0.0,27.0,13.0,52.0,8.0,1.0,1653.0,13.0,161.0,954.0,557.0,59.0,1653.0,61.0,36.0,59.0,22.0,36.1,1203.0,6990.0,3387.0,67.0,81.0,14.0,32.0,31.0,1336.0,99.0,76.0,57.8,22,83.0,12,4,38.0,0,2.62,47.0,9.0,38.0,1.73,0.98,48.6,17.6,31.0,1.41,0.7,0.0,8.0,43.0,4.0,25.0,13.0,22.0,0.0,0.0,0.0,134.0,3.0,5.0,37.5,,€100.00m
Pierre-Emerick Aubameyang,Centre-Forward,33.0,GAB,FC Barcelona,4.0,2022/2023,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,12.4,0.0,0.0,0.0,0.12,-0.1,-0.1,3.0,3.0,100.0,59.0,26.0,0.0,0.0,,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,,0.0,,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.3,0,,0,1,9.0,2,1.0,0.0,0.0,0.0,0.0,-1.32,0.4,0.1,0.3,2.87,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,€4.00m
Raphinha,Left Winger,25.0,BRA,FC Barcelona,60.0,2022/2023,https://www.transfermarkt.com/raphinha/profil/spieler/411295,36.0,25,2072.0,23.0,7.0,7.0,14.0,7.0,0.0,0.0,9.0,0.0,9.3,9.3,9.8,19.1,97.0,104.0,339.0,0.3,0.3,0.61,0.3,0.61,0.41,0.43,0.83,0.41,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,79.0,25.0,31.6,3.43,1.09,0.09,0.28,18.5,11.0,0.0,0.0,0.12,-2.3,-2.3,915.0,1266.0,72.3,15558.0,3922.0,475.0,556.0,85.4,304.0,393.0,77.4,107.0,226.0,47.3,7.0,9.8,9.3,-2.8,57.0,48.0,74.0,20.0,104.0,117.0,5.08,77.0,22.0,4.0,9.0,4.0,1.0,15.0,0.65,13.0,0.0,1.0,1.0,0.0,0.0,29.0,19.0,10.0,7.0,12.0,11.0,31.0,35.5,20.0,33.0,1.0,32.0,14.0,43.0,11.0,1.0,1598.0,17.0,84.0,548.0,980.0,131.0,1598.0,106.0,45.0,42.5,52.0,49.1,999.0,5614.0,2797.0,97.0,67.0,53.0,55.0,24.0,1147.0,339.0,58.0,60.6,25,72.0,2,11,24.0,1,2.28,34.0,9.0,25.0,1.09,-0.58,44.9,18.1,26.8,1.16,0.13,0.0,22.0,37.0,15.0,172.0,14.0,19.0,0.0,0.0,0.0,98.0,14.0,9.0,60.9,,€60.00m
Robert Lewandowski,Centre-Forward,33.0,POL,FC Barcelona,30.0,2022/2023,https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253,34.0,33,2847.0,31.6,23.0,7.0,30.0,23.0,0.0,1.0,4.0,1.0,24.3,23.5,6.3,29.8,51.0,100.0,248.0,0.73,0.22,0.95,0.73,0.95,0.77,0.2,0.97,0.74,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,134.0,56.0,41.8,4.24,1.77,0.17,0.41,13.8,5.0,0.0,1.0,0.18,-1.3,-0.5,602.0,793.0,75.9,8306.0,1669.0,369.0,440.0,83.9,165.0,214.0,77.1,30.0,46.0,65.2,7.0,6.3,5.3,0.7,35.0,49.0,31.0,2.0,100.0,91.0,2.88,68.0,1.0,6.0,12.0,4.0,0.0,16.0,0.51,10.0,0.0,1.0,5.0,0.0,0.0,17.0,11.0,2.0,5.0,10.0,7.0,14.0,50.0,7.0,20.0,0.0,20.0,2.0,19.0,14.0,0.0,1156.0,17.0,41.0,432.0,695.0,210.0,1155.0,59.0,30.0,50.8,26.0,44.1,778.0,3740.0,1348.0,51.0,38.0,25.0,94.0,50.0,997.0,248.0,84.0,83.2,33,85.0,27,1,34.0,0,2.24,62.0,20.0,42.0,1.33,0.07,66.5,26.1,40.3,1.28,0.96,1.0,39.0,46.0,22.0,19.0,2.0,11.0,0.0,0.0,0.0,58.0,52.0,45.0,53.6,,€30.00m
Ronald Araújo,Centre-Back,23.0,URU,FC Barcelona,70.0,2022/2023,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,22.0,21,1800.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.1,2.1,0.8,2.9,29.0,79.0,11.0,0.0,0.1,0.1,0.0,0.1,0.1,0.04,0.15,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,1.0,5.6,0.9,0.05,0.0,0.0,13.1,0.0,0.0,0.0,0.12,-2.1,-2.1,1139.0,1287.0,88.5,21762.0,7324.0,406.0,433.0,93.8,609.0,652.0,93.4,110.0,174.0,63.2,2.0,0.8,0.7,1.2,6.0,95.0,3.0,1.0,79.0,18.0,0.9,15.0,0.0,0.0,3.0,0.0,0.0,6.0,0.3,5.0,0.0,0.0,1.0,0.0,0.0,26.0,18.0,12.0,13.0,1.0,6.0,9.0,66.7,3.0,15.0,7.0,8.0,12.0,38.0,41.0,1.0,1437.0,109.0,487.0,882.0,77.0,29.0,1437.0,14.0,10.0,71.4,3.0,21.4,957.0,5938.0,3727.0,29.0,13.0,1.0,9.0,6.0,1022.0,11.0,82.0,52.6,21,85.0,16,1,24.0,2,2.45,42.0,5.0,37.0,1.85,1.13,44.4,14.0,30.4,1.52,0.86,0.0,16.0,17.0,1.0,5.0,12.0,18.0,0.0,0.0,1.0,94.0,46.0,27.0,63.0,,€70.00m
Sergi Roberto,Central Midfield,30.0,ESP,FC Barcelona,5.0,2022/2023,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,23.0,15,1308.0,14.5,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,2.4,2.4,0.9,3.3,48.0,97.0,72.0,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18.0,6.0,33.3,1.24,0.41,0.22,0.67,15.6,0.0,0.0,0.0,0.13,1.6,1.6,850.0,936.0,90.8,12315.0,2769.0,514.0,535.0,96.1,270.0,303.0,89.1,48.0,64.0,75.0,1.0,0.9,1.3,0.1,10.0,80.0,14.0,6.0,97.0,29.0,2.0,24.0,0.0,0.0,4.0,1.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,12.0,6.0,4.0,7.0,18.0,38.9,11.0,15.0,7.0,8.0,11.0,33.0,16.0,0.0,1051.0,30.0,179.0,565.0,312.0,31.0,1051.0,13.0,5.0,38.5,4.0,30.8,657.0,2895.0,1780.0,48.0,32.0,7.0,9.0,3.0,781.0,72.0,57.0,38.2,15,73.0,5,8,27.0,6,2.13,24.0,10.0,14.0,0.96,-0.57,25.0,11.8,13.2,0.91,-0.32,0.0,19.0,12.0,2.0,25.0,11.0,15.0,0.0,0.0,0.0,62.0,7.0,12.0,36.8,,€5.00m
Sergio Busquets,Defensive Midfield,34.0,ESP,FC Barcelona,5.0,2022/2023,https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230,30.0,28,2339.0,26.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,2.8,3.3,26.0,254.0,32.0,0.0,0.15,0.15,0.0,0.15,0.02,0.11,0.13,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,2.0,22.2,0.35,0.08,0.0,0.0,23.5,0.0,0.0,0.0,0.05,-0.4,-0.4,1722.0,1949.0,88.4,30610.0,9017.0,756.0,825.0,91.6,745.0,822.0,90.6,183.0,222.0,82.4,4.0,2.8,3.7,1.2,25.0,230.0,33.0,3.0,254.0,74.0,2.85,68.0,0.0,0.0,1.0,4.0,1.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,58.0,26.0,24.0,26.0,8.0,29.0,51.0,56.9,22.0,32.0,6.0,26.0,27.0,85.0,36.0,2.0,2171.0,62.0,386.0,1427.0,373.0,14.0,2171.0,16.0,11.0,68.8,3.0,18.8,1278.0,5018.0,2593.0,26.0,32.0,1.0,19.0,12.0,1551.0,32.0,78.0,68.4,28,81.0,17,2,30.0,4,2.43,41.0,11.0,30.0,1.15,-0.51,49.4,22.6,26.8,1.03,-0.25,1.0,31.0,40.0,0.0,7.0,27.0,26.0,0.0,0.0,0.0,187.0,53.0,59.0,47.3,,€5.00m
Unai Hernandez,Central Midfield,17.0,ESP,FC Barcelona,0.0,2022/2023,https://www.transfermarkt.com/unai-hernandez/profil/spieler/970633,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-
Ángel Alarcón,Left Winger,18.0,ESP,FC Barcelona,0.0,2022/2023,https://www.transfermarkt.com/angel-alarcon/profil/spieler/646739,4.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,3.6,3.6,0.0,0.0,15.1,0.0,0.0,0.0,0.04,0.0,0.0,5.0,8.0,62.5,49.0,13.0,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,8.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,19.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,6.0,0.7,0,,0,4,6.0,10,2.25,0.0,0.0,0.0,0.0,-1.33,0.9,1.0,-0.1,-0.37,-1.49,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,-
Andriy Lunin,Goalkeeper,23.0,UKR,Real Madrid,5.0,2022/2023,https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,18.0,12.0,61.1,4.0,1.0,2.0,3.0,42.9,0.0,0.0,0.0,0.0,,7.0,7.0,0.0,0.0,1.0,1.0,4.5,0.25,-1.5,-0.21,14.0,27.0,51.9,190.0,36.0,7.9,23.3,37.0,32.4,35.6,54.0,1.0,1.9,11.0,1.57,21.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,205.0,227.0,90.3,4750.0,3000.0,45.0,45.0,100.0,117.0,120.0,97.5,43.0,61.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,186.0,232.0,2.0,0.0,0.0,234.0,0.0,0.0,,0.0,,144.0,645.0,257.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,90.0,18.4,7,90.0,7,0,,30,1.86,14.0,7.0,7.0,1.0,-0.03,14.0,6.7,7.4,1.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,€5.00m
