player,position,age,market_value,club,nationality,player_url,mv_millions,season
Esteban Granero,Central Midfield,30,€1.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,1.5,2017/18
Pablo Piatti,Attacking Midfield,29,€6.00m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/pablo-piatti/profil/spieler/56067,6.0,2017/18
José Manuel Jurado,Attacking Midfield,32,€2.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/jose-manuel-jurado/profil/spieler/28261,2.5,2017/18
Óscar Melendo,Attacking Midfield,20,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/oscar-melendo/profil/spieler/448344,1.0,2017/18
Hernán Pérez,Right Winger,29,€1.20m,RCD Espanyol Barcelona,"['Paraguay', 'Spain']",https://www.transfermarkt.com/hernan-perez/profil/spieler/73636,1.2,2017/18
Gerard Moreno,Centre-Forward,26,€20.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,20.0,2017/18
Léo Baptistão,Centre-Forward,25,€6.00m,RCD Espanyol Barcelona,"['Brazil', 'Spain']",https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,6.0,2017/18
Sergio García,Centre-Forward,35,€1.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergio-garcia/profil/spieler/7922,1.5,2017/18
Álvaro Vázquez,Centre-Forward,27,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/alvaro-vazquez/profil/spieler/141835,1.0,2017/18
Jairo Morillas,Centre-Forward,24,€300k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741,0.3,2017/18
Leandro Chichizola,Goalkeeper,28,€1.00m,UD Las Palmas,"['Argentina', 'Italy']",https://www.transfermarkt.com/leandro-chichizola/profil/spieler/95736,1.0,2017/18
Raúl Lizoain,Goalkeeper,27,€800k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/raul-lizoain/profil/spieler/167228,0.8,2017/18
Benito del Valle,Goalkeeper,21,€50k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/benito-del-valle/profil/spieler/401825,0.05,2017/18
Mauricio Lemos,Centre-Back,22,€5.50m,UD Las Palmas,['Uruguay'],https://www.transfermarkt.com/mauricio-lemos/profil/spieler/303140,5.5,2017/18
Pedro Bigas,Centre-Back,28,€1.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043,1.5,2017/18
Alejandro Gálvez,Centre-Back,29,€1.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,1.5,2017/18
Aythami Artiles,Centre-Back,32,€700k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/aythami-artiles/profil/spieler/44735,0.7,2017/18
David García,Centre-Back,36,€100k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/david-garcia/profil/spieler/44012,0.1,2017/18
Dani Castellano,Left-Back,30,€2.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/dani-castellano/profil/spieler/64363,2.0,2017/18
Matías Aguirregaray,Right-Back,29,€2.00m,UD Las Palmas,"['Uruguay', 'Spain']",https://www.transfermarkt.com/matias-aguirregaray/profil/spieler/74232,2.0,2017/18
Ximo Navarro,Right-Back,28,€2.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/ximo-navarro/profil/spieler/184767,2.0,2017/18
Michel Macedo,Right-Back,28,€1.80m,UD Las Palmas,"['Brazil', 'Spain']",https://www.transfermarkt.com/michel-macedo/profil/spieler/77262,1.8,2017/18
David Simón,Right-Back,29,€800k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/david-simon/profil/spieler/228584,0.8,2017/18
Sergi Samper,Defensive Midfield,23,€2.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/sergi-samper/profil/spieler/181112,2.5,2017/18
Vicente Gómez,Defensive Midfield,29,€2.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/vicente-gomez/profil/spieler/153236,2.5,2017/18
Peter Etebo,Defensive Midfield,22,€1.50m,UD Las Palmas,['Nigeria'],https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,1.5,2017/18
Javi Castellano,Defensive Midfield,30,€800k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/javi-castellano/profil/spieler/65489,0.8,2017/18
Gabriel Peñalba,Central Midfield,33,€800k,UD Las Palmas,"['Argentina', 'Italy']",https://www.transfermarkt.com/gabriel-penalba/profil/spieler/30929,0.8,2017/18
Hernán Santana,Central Midfield,27,€700k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/hernan-santana/profil/spieler/176133,0.7,2017/18
Alberto Aquilani,Central Midfield,33,€700k,UD Las Palmas,['Italy'],https://www.transfermarkt.com/alberto-aquilani/profil/spieler/5957,0.7,2017/18
Fabio González,Central Midfield,21,€200k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/fabio-gonzalez/profil/spieler/531062,0.2,2017/18
Jonathan Viera,Attacking Midfield,28,€8.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238,8.0,2017/18
Alen Halilovic,Attacking Midfield,22,€2.50m,UD Las Palmas,['Croatia'],https://www.transfermarkt.com/alen-halilovic/profil/spieler/226074,2.5,2017/18
Tana,Attacking Midfield,27,€2.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/tana/profil/spieler/223068,2.5,2017/18
Oussama Tannane,Attacking Midfield,24,€1.50m,UD Las Palmas,"['Morocco', 'Netherlands']",https://www.transfermarkt.com/oussama-tannane/profil/spieler/235540,1.5,2017/18
Borja Herrera,Attacking Midfield,25,€300k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/borja-herrera/profil/spieler/311277,0.3,2017/18
Vitolo,Left Winger,28,€25.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/vitolo/profil/spieler/67082,25.0,2017/18
Hernán Toledo,Left Winger,22,€1.00m,UD Las Palmas,['Argentina'],https://www.transfermarkt.com/hernan-toledo/profil/spieler/397896,1.0,2017/18
Nacho Gil,Left Winger,22,€800k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/nacho-gil/profil/spieler/336731,0.8,2017/18
Benito Ramírez,Left Winger,22,€300k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672,0.3,2017/18
Momo,Left Winger,35,€100k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/momo/profil/spieler/25319,0.1,2017/18
Jairo Samperio,Right Winger,24,€1.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167,1.5,2017/18
Loïc Rémy,Centre-Forward,31,€6.00m,UD Las Palmas,"['France', 'Martinique']",https://www.transfermarkt.com/loic-remy/profil/spieler/45121,6.0,2017/18
Jonathan Calleri,Centre-Forward,24,€6.00m,UD Las Palmas,"['Argentina', 'Italy']",https://www.transfermarkt.com/jonathan-calleri/profil/spieler/284727,6.0,2017/18
Sergio Araujo,Centre-Forward,26,€4.00m,UD Las Palmas,['Argentina'],https://www.transfermarkt.com/sergio-araujo/profil/spieler/110366,4.0,2017/18
Emmanuel Emenike,Centre-Forward,31,€1.00m,UD Las Palmas,['Nigeria'],https://www.transfermarkt.com/emmanuel-emenike/profil/spieler/120630,1.0,2017/18
Imoh Ezekiel,Centre-Forward,24,€1.00m,UD Las Palmas,['Nigeria'],https://www.transfermarkt.com/imoh-ezekiel/profil/spieler/216463,1.0,2017/18
Erik Expósito,Centre-Forward,22,€300k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/erik-exposito/profil/spieler/483461,0.3,2017/18
Bono,Goalkeeper,27,€3.00m,Girona FC,"['Morocco', 'Canada']",https://www.transfermarkt.com/bono/profil/spieler/207834,3.0,2017/18
Gorka Iraizoz,Goalkeeper,37,€200k,Girona FC,['Spain'],https://www.transfermarkt.com/gorka-iraizoz/profil/spieler/7874,0.2,2017/18
Marcel Lizak,Goalkeeper,21,-,Girona FC,['Poland'],https://www.transfermarkt.com/marcel-lizak/profil/spieler/569979,0.0,2017/18
Bernardo Espinosa,Centre-Back,28,€7.00m,Girona FC,"['Colombia', 'Spain']",https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,7.0,2017/18
Juanpe,Centre-Back,27,€5.00m,Girona FC,['Spain'],https://www.transfermarkt.com/juanpe/profil/spieler/115333,5.0,2017/18
Jonás Ramalho,Centre-Back,25,€4.00m,Girona FC,"['Spain', 'Angola']",https://www.transfermarkt.com/jonas-ramalho/profil/spieler/69660,4.0,2017/18
Marc Muniesa,Centre-Back,26,€2.50m,Girona FC,['Spain'],https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228,2.5,2017/18
Pedro Alcalá,Centre-Back,29,€800k,Girona FC,['Spain'],https://www.transfermarkt.com/pedro-alcala/profil/spieler/51663,0.8,2017/18
Bambo Diaby,Centre-Back,20,€300k,Girona FC,"['Spain', 'Senegal']",https://www.transfermarkt.com/bambo-diaby/profil/spieler/435493,0.3,2017/18
Johan Mojica,Left-Back,25,€4.00m,Girona FC,"['Colombia', 'Spain']",https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,4.0,2017/18
Aday Benítez,Left-Back,30,€2.00m,Girona FC,['Spain'],https://www.transfermarkt.com/aday-benitez/profil/spieler/132921,2.0,2017/18
Carles Planas,Left-Back,27,€800k,Girona FC,['Spain'],https://www.transfermarkt.com/carles-planas/profil/spieler/66099,0.8,2017/18
Pablo Maffeo,Right-Back,20,€10.00m,Girona FC,"['Argentina', 'Spain']",https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,10.0,2017/18
Maximiliano Villa,Right-Back,21,€250k,Girona FC,"['Uruguay', 'Italy']",https://www.transfermarkt.com/maximiliano-villa/profil/spieler/521234,0.25,2017/18
Pedro Porro,Right-Back,18,-,Girona FC,['Spain'],https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,0.0,2017/18
Álex Granell,Defensive Midfield,29,€5.00m,Girona FC,['Spain'],https://www.transfermarkt.com/alex-granell/profil/spieler/255284,5.0,2017/18
David Timor,Defensive Midfield,28,€2.00m,Girona FC,['Spain'],https://www.transfermarkt.com/david-timor/profil/spieler/158795,2.0,2017/18
Pere Pons,Central Midfield,25,€5.00m,Girona FC,['Spain'],https://www.transfermarkt.com/pere-pons/profil/spieler/242497,5.0,2017/18
Douglas Luiz,Central Midfield,20,€1.50m,Girona FC,['Brazil'],https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,1.5,2017/18
Aleix García,Central Midfield,21,€1.00m,Girona FC,['Spain'],https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,1.0,2017/18
Borja García,Attacking Midfield,27,€3.50m,Girona FC,['Spain'],https://www.transfermarkt.com/borja-garcia/profil/spieler/67808,3.5,2017/18
Farid Boulaya,Attacking Midfield,25,€400k,Girona FC,"['Algeria', 'France']",https://www.transfermarkt.com/farid-boulaya/profil/spieler/202318,0.4,2017/18
Eloi Amagat,Attacking Midfield,33,€200k,Girona FC,['Spain'],https://www.transfermarkt.com/eloi-amagat/profil/spieler/73222,0.2,2017/18
Marlos Moreno,Left Winger,21,€500k,Girona FC,['Colombia'],https://www.transfermarkt.com/marlos-moreno/profil/spieler/345654,0.5,2017/18
Portu,Right Winger,26,€10.00m,Girona FC,['Spain'],https://www.transfermarkt.com/portu/profil/spieler/99353,10.0,2017/18
Cristhian Stuani,Centre-Forward,31,€7.50m,Girona FC,"['Uruguay', 'Italy']",https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,7.5,2017/18
Olarenwaju Kayode,Centre-Forward,25,€3.00m,Girona FC,['Nigeria'],https://www.transfermarkt.com/olarenwaju-kayode/profil/spieler/131694,3.0,2017/18
Choco Lozano,Centre-Forward,25,€1.50m,Girona FC,"['Honduras', 'Spain']",https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,1.5,2017/18
Michael Olunga,Centre-Forward,24,€500k,Girona FC,['Kenya'],https://www.transfermarkt.com/michael-olunga/profil/spieler/263482,0.5,2017/18
Kévin Soni,Centre-Forward,20,€300k,Girona FC,['Cameroon'],https://www.transfermarkt.com/kevin-soni/profil/spieler/353959,0.3,2017/18
Fernando Pacheco,Goalkeeper,26,€9.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,9.0,2017/18
Antonio Sivera,Goalkeeper,21,€1.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,1.0,2017/18
Joritz Landeta,Goalkeeper,22,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/joritz-landeta/profil/spieler/454187,0.0,2017/18
Aritz Castro,Goalkeeper,20,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/aritz-castro/profil/spieler/582718,0.0,2017/18
Rodrigo Ely,Centre-Back,24,€6.00m,Deportivo Alavés,"['Brazil', 'Italy']",https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140,6.0,2017/18
Víctor Laguardia,Centre-Back,28,€1.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-laguardia/profil/spieler/67080,1.8,2017/18
Alexis Ruano,Centre-Back,32,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alexis-ruano/profil/spieler/7781,1.5,2017/18
Guillermo Maripán,Centre-Back,24,€1.50m,Deportivo Alavés,['Chile'],https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,1.5,2017/18
Carlos Vigaray,Centre-Back,23,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627,0.8,2017/18
Adrián Diéguez,Centre-Back,22,€400k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335,0.4,2017/18
Einar Galilea,Centre-Back,24,€150k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/einar-galilea/profil/spieler/251046,0.15,2017/18
Alfonso Pedraza,Left-Back,22,€5.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,5.0,2017/18
Rubén Duarte,Left-Back,22,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,2.0,2017/18
Héctor Hernández,Left-Back,27,€300k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/hector-hernandez/profil/spieler/221986,0.3,2017/18
Martín Aguirregabiria,Right-Back,22,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/martin-aguirregabiria/profil/spieler/483573,1.5,2017/18
Víctor López,Right-Back,21,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-lopez/profil/spieler/510971,0.0,2017/18
Dani Torres,Defensive Midfield,28,€1.50m,Deportivo Alavés,"['Colombia', 'Spain']",https://www.transfermarkt.com/dani-torres/profil/spieler/93142,1.5,2017/18
Tomás Pina,Central Midfield,30,€1.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tomas-pina/profil/spieler/139895,1.8,2017/18
Manu García,Central Midfield,32,€1.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/manu-garcia/profil/spieler/76273,1.8,2017/18
Álvaro Medrán,Central Midfield,24,€1.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839,1.8,2017/18
Mubarak Wakaso,Central Midfield,27,€1.20m,Deportivo Alavés,['Ghana'],https://www.transfermarkt.com/mubarak-wakaso/profil/spieler/45639,1.2,2017/18
Óscar Romero,Attacking Midfield,25,€4.00m,Deportivo Alavés,['Paraguay'],https://www.transfermarkt.com/oscar-romero/profil/spieler/217886,4.0,2017/18
Enzo Zidane,Attacking Midfield,23,€1.50m,Deportivo Alavés,"['France', 'Spain']",https://www.transfermarkt.com/enzo-zidane/profil/spieler/106825,1.5,2017/18
Aleksandar Katai,Attacking Midfield,27,€1.25m,Deportivo Alavés,['Serbia'],https://www.transfermarkt.com/aleksandar-katai/profil/spieler/139915,1.25,2017/18
Ibai Gómez,Left Winger,28,€3.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ibai-gomez/profil/spieler/127837,3.5,2017/18
Burgui,Left Winger,24,€1.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/burgui/profil/spieler/246277,1.8,2017/18
Munir El Haddadi,Right Winger,22,€12.00m,Deportivo Alavés,"['Morocco', 'Spain']",https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,12.0,2017/18
Hernán Pérez,Right Winger,29,€1.20m,Deportivo Alavés,"['Paraguay', 'Spain']",https://www.transfermarkt.com/hernan-perez/profil/spieler/73636,1.2,2017/18
Bojan Krkic,Second Striker,27,€1.50m,Deportivo Alavés,"['Spain', 'Serbia']",https://www.transfermarkt.com/bojan-krkic/profil/spieler/44675,1.5,2017/18
John Guidetti,Centre-Forward,26,€5.00m,Deportivo Alavés,['Sweden'],https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,5.0,2017/18
Rubén Sobrino,Centre-Forward,26,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,2.0,2017/18
Christian Santos,Centre-Forward,30,€1.00m,Deportivo Alavés,"['Venezuela', 'Germany']",https://www.transfermarkt.com/christian-santos/profil/spieler/50487,1.0,2017/18
Ermedin Demirovic,Centre-Forward,20,€1.00m,Deportivo Alavés,['Bosnia-Herzegovina'],https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,1.0,2017/18
Costel Pantilimon,Goalkeeper,31,€1.50m,Deportivo de La Coruña,['Romania'],https://www.transfermarkt.com/costel-pantilimon/profil/spieler/47659,1.5,2017/18
Maksym Koval,Goalkeeper,25,€1.00m,Deportivo de La Coruña,['Ukraine'],https://www.transfermarkt.com/maksym-koval/profil/spieler/120211,1.0,2017/18
Rubén Martínez,Goalkeeper,34,€800k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/ruben-martinez/profil/spieler/8184,0.8,2017/18
Przemyslaw Tyton,Goalkeeper,31,€600k,Deportivo de La Coruña,['Poland'],https://www.transfermarkt.com/przemyslaw-tyton/profil/spieler/33210,0.6,2017/18
Francis Uzoho,Goalkeeper,19,€300k,Deportivo de La Coruña,['Nigeria'],https://www.transfermarkt.com/francis-uzoho/profil/spieler/295360,0.3,2017/18
Sidnei,Centre-Back,28,€4.00m,Deportivo de La Coruña,"['Brazil', 'Spain']",https://www.transfermarkt.com/sidnei/profil/spieler/27374,4.0,2017/18
Fabian Schär,Centre-Back,26,€3.00m,Deportivo de La Coruña,['Switzerland'],https://www.transfermarkt.com/fabian-schar/profil/spieler/135343,3.0,2017/18
Alejandro Arribas,Centre-Back,29,€2.00m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/alejandro-arribas/profil/spieler/137174,2.0,2017/18
Raúl Albentosa,Centre-Back,29,€1.50m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/raul-albentosa/profil/spieler/77026,1.5,2017/18
Aldo One,Centre-Back,23,€200k,Deportivo de La Coruña,"['Cameroon', 'Spain']",https://www.transfermarkt.com/aldo-one/profil/spieler/254476,0.2,2017/18
Quique Fornos,Centre-Back,21,€150k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/quique-fornos/profil/spieler/291039,0.15,2017/18
Mujaid Sadick,Centre-Back,18,-,Deportivo de La Coruña,"['Spain', 'Nigeria']",https://www.transfermarkt.com/mujaid-sadick/profil/spieler/497663,0.0,2017/18
Luisinho,Left-Back,33,€1.20m,Deportivo de La Coruña,['Portugal'],https://www.transfermarkt.com/luisinho/profil/spieler/56777,1.2,2017/18
Saúl García,Left-Back,23,€600k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/saul-garcia/profil/spieler/249471,0.6,2017/18
Fernando Navarro,Left-Back,36,€100k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/fernando-navarro/profil/spieler/7593,0.1,2017/18
Juanfran Moreno,Right-Back,29,€4.00m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/juanfran-moreno/profil/spieler/64411,4.0,2017/18
Eneko Bóveda,Right-Back,29,€1.50m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313,1.5,2017/18
Blas Alonso,Right-Back,21,€300k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/blas-alonso/profil/spieler/510325,0.3,2017/18
Guilherme,Defensive Midfield,27,€3.50m,Deportivo de La Coruña,"['Brazil', 'Italy']",https://www.transfermarkt.com/guilherme/profil/spieler/115382,3.5,2017/18
Federico Valverde,Central Midfield,19,€6.00m,Deportivo de La Coruña,"['Uruguay', 'Spain']",https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,6.0,2017/18
Celso Borges,Central Midfield,30,€4.00m,Deportivo de La Coruña,"['Costa Rica', 'Brazil']",https://www.transfermarkt.com/celso-borges/profil/spieler/81532,4.0,2017/18
Pedro Mosquera,Central Midfield,30,€2.00m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/pedro-mosquera/profil/spieler/44069,2.0,2017/18
Michael Krohn-Dehli,Central Midfield,35,€800k,Deportivo de La Coruña,['Denmark'],https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006,0.8,2017/18
Edu Expósito,Central Midfield,21,€300k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,0.3,2017/18
Sulley Muntari,Central Midfield,33,€300k,Deportivo de La Coruña,['Ghana'],https://www.transfermarkt.com/sulley-muntari/profil/spieler/17129,0.3,2017/18
Emre Çolak,Attacking Midfield,27,€2.00m,Deportivo de La Coruña,['Türkiye'],https://www.transfermarkt.com/emre-colak/profil/spieler/77707,2.0,2017/18
Carles Gil,Attacking Midfield,25,€1.00m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/carles-gil/profil/spieler/127987,1.0,2017/18
Zakaria Bakkali,Left Winger,22,€1.50m,Deportivo de La Coruña,"['Belgium', 'Morocco']",https://www.transfermarkt.com/zakaria-bakkali/profil/spieler/203378,1.5,2017/18
Bruno Gama,Left Winger,30,€800k,Deportivo de La Coruña,['Portugal'],https://www.transfermarkt.com/bruno-gama/profil/spieler/15568,0.8,2017/18
Óscar Pinchi,Left Winger,22,€300k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/oscar-pinchi/profil/spieler/413502,0.3,2017/18
Fede Cartabia,Right Winger,25,€2.00m,Deportivo de La Coruña,"['Argentina', 'United Arab Emirates']",https://www.transfermarkt.com/fede-cartabia/profil/spieler/242548,2.0,2017/18
Gerard Valentín,Right Winger,24,€500k,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/gerard-valentin/profil/spieler/278651,0.5,2017/18
Lucas Pérez,Centre-Forward,29,€7.50m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,7.5,2017/18
Florin Andone,Centre-Forward,25,€6.00m,Deportivo de La Coruña,"['Romania', 'Spain']",https://www.transfermarkt.com/florin-andone/profil/spieler/177065,6.0,2017/18
Adrián López,Centre-Forward,30,€4.00m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383,4.0,2017/18
Borja Valle,Centre-Forward,25,€1.20m,Deportivo de La Coruña,['Spain'],https://www.transfermarkt.com/borja-valle/profil/spieler/176067,1.2,2017/18
Vicente Guaita,Goalkeeper,31,€5.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399,5.0,2017/18
Emiliano Martínez,Goalkeeper,25,€1.00m,Getafe CF,"['Argentina', 'Spain']",https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,1.0,2017/18
Filip Manojlovic,Goalkeeper,22,€800k,Getafe CF,['Serbia'],https://www.transfermarkt.com/filip-manojlovic/profil/spieler/333323,0.8,2017/18
Djené,Centre-Back,26,€15.00m,Getafe CF,['Togo'],https://www.transfermarkt.com/djene/profil/spieler/221150,15.0,2017/18
Juan Cala,Centre-Back,28,€1.70m,Getafe CF,['Spain'],https://www.transfermarkt.com/juan-cala/profil/spieler/67089,1.7,2017/18
Bruno González,Centre-Back,28,€1.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/bruno-gonzalez/profil/spieler/188838,1.0,2017/18
Leandro Cabrera,Centre-Back,27,€600k,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/leandro-cabrera/profil/spieler/102423,0.6,2017/18
Nicolas Gorosito,Centre-Back,29,€600k,Getafe CF,"['Argentina', 'Slovakia']",https://www.transfermarkt.com/nicolas-gorosito/profil/spieler/125281,0.6,2017/18
Alberto Redondo,Centre-Back,21,-,Getafe CF,['Spain'],https://www.transfermarkt.com/alberto-redondo/profil/spieler/411177,0.0,2017/18
Miguel Rubio,Centre-Back,20,-,Getafe CF,['Spain'],https://www.transfermarkt.com/miguel-rubio/profil/spieler/583510,0.0,2017/18
David Alba,Centre-Back,19,-,Getafe CF,['Spain'],https://www.transfermarkt.com/david-alba/profil/spieler/583508,0.0,2017/18
Antunes,Left-Back,31,€3.50m,Getafe CF,['Portugal'],https://www.transfermarkt.com/antunes/profil/spieler/44699,3.5,2017/18
Mathías Olivera,Left-Back,20,€800k,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514,0.8,2017/18
Damián Suárez,Right-Back,30,€2.50m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,2.5,2017/18
Francisco Molinero,Right-Back,32,€600k,Getafe CF,['Spain'],https://www.transfermarkt.com/francisco-molinero/profil/spieler/27487,0.6,2017/18
Markel Bergara,Defensive Midfield,32,€1.50m,Getafe CF,['Spain'],https://www.transfermarkt.com/markel-bergara/profil/spieler/51426,1.5,2017/18
Mehdi Lacen,Defensive Midfield,34,€800k,Getafe CF,"['Algeria', 'France']",https://www.transfermarkt.com/mehdi-lacen/profil/spieler/35539,0.8,2017/18
Dani Pacheco,Defensive Midfield,27,€800k,Getafe CF,['Spain'],https://www.transfermarkt.com/dani-pacheco/profil/spieler/28285,0.8,2017/18
Mathieu Flamini,Defensive Midfield,34,€600k,Getafe CF,['France'],https://www.transfermarkt.com/mathieu-flamini/profil/spieler/17396,0.6,2017/18
Mauro Arambarri,Central Midfield,22,€3.00m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,3.0,2017/18
Fayçal Fajr,Central Midfield,29,€2.50m,Getafe CF,"['Morocco', 'France']",https://www.transfermarkt.com/faycal-fajr/profil/spieler/174344,2.5,2017/18
Gaku Shibasaki,Central Midfield,26,€1.80m,Getafe CF,['Japan'],https://www.transfermarkt.com/gaku-shibasaki/profil/spieler/129693,1.8,2017/18
Sergio Mora,Central Midfield,38,€100k,Getafe CF,['Spain'],https://www.transfermarkt.com/sergio-mora/profil/spieler/62611,0.1,2017/18
Gustavo Quezada,Central Midfield,21,-,Getafe CF,"['Ecuador', 'Spain']",https://www.transfermarkt.com/gustavo-quezada/profil/spieler/357540,0.0,2017/18
Diego Barri,Central Midfield,22,-,Getafe CF,['Spain'],https://www.transfermarkt.com/diego-barri/profil/spieler/541646,0.0,2017/18
Merveil Ndockyt,Attacking Midfield,19,€1.00m,Getafe CF,['Congo'],https://www.transfermarkt.com/merveil-ndockyt/profil/spieler/398886,1.0,2017/18
