player,position,age,market_value,club,nationality,player_url,mv_millions,season
Vedat Muriqi,Centre-Forward,30,€12.00m,RCD Mallorca,"['Kosovo', 'Albania']",https://www.transfermarkt.com/vedat-muriqi/profil/spieler/256267,12.0,2023/24
Cyle Larin,Centre-Forward,29,€4.00m,RCD Mallorca,"['Canada', 'Jamaica']",https://www.transfermarkt.com/cyle-larin/profil/spieler/343463,4.0,2023/24
Abdón Prats,Centre-Forward,31,€1.80m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,1.8,2023/24
Pau Mascaró,Centre-Forward,19,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/pau-mascaro/profil/spieler/947460,0.0,2023/24
Stole Dimitrievski,Goalkeeper,30,€4.00m,Rayo Vallecano,"['North Macedonia', 'Spain']",https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,4.0,2023/24
Dani Cárdenas,Goalkeeper,27,€1.80m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/dani-cardenas/profil/spieler/397676,1.8,2023/24
Miguel Ángel Morro,Goalkeeper,23,€600k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,0.6,2023/24
Florian Lejeune,Centre-Back,33,€3.00m,Rayo Vallecano,['France'],https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,3.0,2023/24
Abdul Mumin,Centre-Back,26,€2.50m,Rayo Vallecano,"['Ghana', 'Nigeria']",https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,2.5,2023/24
Aridane Hernández,Centre-Back,35,€800k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,0.8,2023/24
Jorge Moreno,Centre-Back,22,€500k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jorge-moreno/profil/spieler/717957,0.5,2023/24
Martín Pascual,Centre-Back,24,€300k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/martin-pascual/profil/spieler/638588,0.3,2023/24
Alfonso Espino,Left-Back,32,€2.40m,Rayo Vallecano,"['Uruguay', 'Spain']",https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,2.4,2023/24
Pep Chavarría,Left-Back,26,€2.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/pep-chavarria/profil/spieler/596122,2.0,2023/24
Iván Balliu,Right-Back,32,€2.00m,Rayo Vallecano,"['Albania', 'Spain']",https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,2.0,2023/24
Andrei Rațiu,Right-Back,26,€1.40m,Rayo Vallecano,"['Romania', 'Spain']",https://www.transfermarkt.com/andrei-ratiu/profil/spieler/527966,1.4,2023/24
Miguel Crespo,Central Midfield,27,€4.00m,Rayo Vallecano,"['Portugal', 'France']",https://www.transfermarkt.com/miguel-crespo/profil/spieler/498529,4.0,2023/24
Óscar Valentín,Central Midfield,29,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/oscar-valentin/profil/spieler/517753,4.0,2023/24
Kike Pérez,Central Midfield,27,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/kike-perez/profil/spieler/527698,3.0,2023/24
Unai López,Central Midfield,28,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,3.0,2023/24
Pathé Ciss,Central Midfield,30,€2.50m,Rayo Vallecano,['Senegal'],https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,2.5,2023/24
Diego Méndez,Central Midfield,20,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,0.0,2023/24
Randy Nteka,Attacking Midfield,26,€1.50m,Rayo Vallecano,"['Angola', 'France']",https://www.transfermarkt.com/randy-nteka/profil/spieler/560483,1.5,2023/24
José Pozo,Attacking Midfield,28,€1.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,1.0,2023/24
Oscar Trejo,Attacking Midfield,36,€1.00m,Rayo Vallecano,"['Argentina', 'Italy']",https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,1.0,2023/24
Álvaro García,Left Winger,31,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,3.0,2023/24
Bebé,Left Winger,33,€600k,Rayo Vallecano,"['Cape Verde', 'Portugal']",https://www.transfermarkt.com/bebe/profil/spieler/153427,0.6,2023/24
Pablo Muñoz,Left Winger,20,€50k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/pablo-munoz/profil/spieler/1045767,0.05,2023/24
Jorge de Frutos,Right Winger,27,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jorge-de-frutos/profil/spieler/455181,4.0,2023/24
Salvi Sánchez,Right Winger,33,€1.20m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204,1.2,2023/24
Isi Palazón,Second Striker,29,€8.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/isi-palazon/profil/spieler/362086,8.0,2023/24
Sergio Camello,Centre-Forward,23,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,3.0,2023/24
Raúl de Tomás,Centre-Forward,29,€2.00m,Rayo Vallecano,"['Spain', 'Dominican Republic']",https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,2.0,2023/24
Radamel Falcao,Centre-Forward,38,€800k,Rayo Vallecano,"['Colombia', 'Venezuela']",https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,0.8,2023/24
Conan Ledesma,Goalkeeper,31,€5.00m,Cádiz CF,"['Argentina', 'Italy']",https://www.transfermarkt.com/conan-ledesma/profil/spieler/284342,5.0,2023/24
David Gil,Goalkeeper,30,€700k,Cádiz CF,['Spain'],https://www.transfermarkt.com/david-gil/profil/spieler/162027,0.7,2023/24
Victor Aznar,Goalkeeper,21,€100k,Cádiz CF,"['Brazil', 'Spain']",https://www.transfermarkt.com/victor-aznar/profil/spieler/706797,0.1,2023/24
Nando Almodóvar,Goalkeeper,20,€50k,Cádiz CF,['Spain'],https://www.transfermarkt.com/nando-almodovar/profil/spieler/930096,0.05,2023/24
Fali,Centre-Back,30,€2.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/fali/profil/spieler/252667,2.0,2023/24
Víctor Chust,Centre-Back,24,€2.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/victor-chust/profil/spieler/495625,2.0,2023/24
Aiham Ousou,Centre-Back,24,€1.80m,Cádiz CF,"['Syria', 'Sweden']",https://www.transfermarkt.com/aiham-ousou/profil/spieler/585068,1.8,2023/24
Jorge Meré,Centre-Back,27,€1.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/jorge-mere/profil/spieler/286779,1.0,2023/24
Luis Hernández,Centre-Back,35,€500k,Cádiz CF,['Spain'],https://www.transfermarkt.com/luis-hernandez/profil/spieler/62945,0.5,2023/24
Momo Mbaye,Centre-Back,26,€400k,Cádiz CF,['Senegal'],https://www.transfermarkt.com/momo-mbaye/profil/spieler/490421,0.4,2023/24
Álex Morata,Centre-Back,17,€150k,Cádiz CF,['Spain'],https://www.transfermarkt.com/alex-morata/profil/spieler/1178748,0.15,2023/24
Adri Miranda,Centre-Back,21,€100k,Cádiz CF,['Spain'],https://www.transfermarkt.com/adri-miranda/profil/spieler/834737,0.1,2023/24
Adrián Salguero,Centre-Back,21,€100k,Cádiz CF,['Spain'],https://www.transfermarkt.com/adrian-salguero/profil/spieler/946276,0.1,2023/24
Javi Hernández,Left-Back,26,€2.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/javi-hernandez/profil/spieler/422466,2.5,2023/24
Lucas Pires,Left-Back,23,€2.00m,Cádiz CF,['Brazil'],https://www.transfermarkt.com/lucas-pires/profil/spieler/927768,2.0,2023/24
Julio Cabrera,Left-Back,20,€150k,Cádiz CF,['Spain'],https://www.transfermarkt.com/julio-cabrera/profil/spieler/1032447,0.15,2023/24
Iza Carcelén,Right-Back,31,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/iza-carcelen/profil/spieler/254037,1.5,2023/24
Joseba Zaldua,Right-Back,32,€900k,Cádiz CF,['Spain'],https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,0.9,2023/24
Diadié Samassékou,Defensive Midfield,28,€2.00m,Cádiz CF,['Mali'],https://www.transfermarkt.com/diadie-samassekou/profil/spieler/315604,2.0,2023/24
José Mari,Defensive Midfield,36,€200k,Cádiz CF,['Spain'],https://www.transfermarkt.com/jose-mari/profil/spieler/225462,0.2,2023/24
Rominigue Kouamé,Central Midfield,27,€2.00m,Cádiz CF,"['Mali', ""Cote d'Ivoire""]",https://www.transfermarkt.com/rominigue-kouame/profil/spieler/277635,2.0,2023/24
Rubén Alcaraz,Central Midfield,33,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,1.5,2023/24
Álex Fernández,Central Midfield,31,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/alex-fernandez/profil/spieler/89733,1.5,2023/24
Gonzalo Escalante,Central Midfield,31,€1.50m,Cádiz CF,"['Argentina', 'Italy']",https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,1.5,2023/24
Fede San Emeterio,Central Midfield,27,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/fede-san-emeterio/profil/spieler/307519,1.5,2023/24
Álvaro Bastida,Central Midfield,20,€300k,Cádiz CF,['Spain'],https://www.transfermarkt.com/alvaro-bastida/profil/spieler/882772,0.3,2023/24
Martín Calderón,Central Midfield,25,€200k,Cádiz CF,['Spain'],https://www.transfermarkt.com/martin-calderon/profil/spieler/278404,0.2,2023/24
Moussa Diakité,Central Midfield,20,€150k,Cádiz CF,['Mali'],https://www.transfermarkt.com/moussa-diakite/profil/spieler/979235,0.15,2023/24
Juanmi,Left Winger,31,€6.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/juanmi/profil/spieler/126737,6.0,2023/24
Darwin Machís,Left Winger,31,€2.00m,Cádiz CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,2.0,2023/24
Brian Ocampo,Left Winger,25,€900k,Cádiz CF,['Uruguay'],https://www.transfermarkt.com/brian-ocampo/profil/spieler/598765,0.9,2023/24
José Antonio de la Rosa,Left Winger,19,€300k,Cádiz CF,['Spain'],https://www.transfermarkt.com/jose-antonio-de-la-rosa/profil/spieler/1027993,0.3,2023/24
Robert Navarro,Right Winger,22,€6.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/robert-navarro/profil/spieler/563137,6.0,2023/24
Iván Alejo,Right Winger,29,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,1.5,2023/24
Nico Njalla,Right Winger,21,€150k,Cádiz CF,['Cameroon'],https://www.transfermarkt.com/nico-njalla/profil/spieler/1054922,0.15,2023/24
Chris Ramos,Centre-Forward,27,€4.00m,Cádiz CF,"['Spain', 'United States']",https://www.transfermarkt.com/chris-ramos/profil/spieler/538810,4.0,2023/24
Milutin Osmajic,Centre-Forward,24,€2.00m,Cádiz CF,['Montenegro'],https://www.transfermarkt.com/milutin-osmajic/profil/spieler/542819,2.0,2023/24
Maxi Gómez,Centre-Forward,27,€2.00m,Cádiz CF,['Uruguay'],https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,2.0,2023/24
Rubén Sobrino,Centre-Forward,32,€1.40m,Cádiz CF,['Spain'],https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,1.4,2023/24
Roger Martí,Centre-Forward,33,€1.20m,Cádiz CF,['Spain'],https://www.transfermarkt.com/roger-marti/profil/spieler/212391,1.2,2023/24
Sergi Guardiola,Centre-Forward,33,€800k,Cádiz CF,['Spain'],https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,0.8,2023/24
Etta Eyong,Centre-Forward,20,€300k,Cádiz CF,['Cameroon'],https://www.transfermarkt.com/etta-eyong/profil/spieler/1038950,0.3,2023/24
Álvaro Negredo,Centre-Forward,38,€300k,Cádiz CF,['Spain'],https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,0.3,2023/24
Borja Vázquez,Centre-Forward,19,€50k,Cádiz CF,['Spain'],https://www.transfermarkt.com/borja-vazquez/profil/spieler/1230202,0.05,2023/24
