player,position,age,market_value,club,nationality,player_url,mv_millions,season
Pablo Martínez,Central Midfield,22,€250k,Levante UD,['Spain'],https://www.transfermarkt.com/pablo-martinez/profil/spieler/568835,0.25,2019/20
Álex Blesa,Central Midfield,18,€100k,Levante UD,['Spain'],https://www.transfermarkt.com/alex-blesa/profil/spieler/611198,0.1,2019/20
Enis Bardhi,Attacking Midfield,24,€12.00m,Levante UD,['North Macedonia'],https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014,12.0,2019/20
Hernâni,Left Winger,28,€2.00m,Levante UD,"['Portugal', 'Cape Verde']",https://www.transfermarkt.com/hernani/profil/spieler/172142,2.0,2019/20
Rubén Rochina,Right Winger,29,€3.20m,Levante UD,['Spain'],https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548,3.2,2019/20
Joan Monterde,Right Winger,22,€250k,Levante UD,['Spain'],https://www.transfermarkt.com/joan-monterde/profil/spieler/445631,0.25,2019/20
Roger Martí,Centre-Forward,29,€8.00m,Levante UD,['Spain'],https://www.transfermarkt.com/roger-marti/profil/spieler/212391,8.0,2019/20
José Luis Morales,Centre-Forward,32,€6.50m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,6.5,2019/20
Borja Mayoral,Centre-Forward,23,€3.20m,Levante UD,['Spain'],https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,3.2,2019/20
Sergio León,Centre-Forward,31,€2.40m,Levante UD,['Spain'],https://www.transfermarkt.com/sergio-leon/profil/spieler/145769,2.4,2019/20
Jordi Masip,Goalkeeper,31,€4.80m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/jordi-masip/profil/spieler/65263,4.8,2019/20
Andriy Lunin,Goalkeeper,21,€2.70m,Real Valladolid CF,['Ukraine'],https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2.7,2019/20
José Antonio Caro,Goalkeeper,26,€475k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/jose-antonio-caro/profil/spieler/268946,0.475,2019/20
Samu Pérez,Goalkeeper,23,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/samu-perez/profil/spieler/363541,0.25,2019/20
Mohammed Salisu,Centre-Back,21,€11.00m,Real Valladolid CF,['Ghana'],https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,11.0,2019/20
Joaquín Fernández,Centre-Back,24,€2.40m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/joaquin-fernandez/profil/spieler/221321,2.4,2019/20
Kiko Olivas,Centre-Back,31,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/kiko-olivas/profil/spieler/51667,2.0,2019/20
Federico Barba,Centre-Back,26,€1.20m,Real Valladolid CF,['Italy'],https://www.transfermarkt.com/federico-barba/profil/spieler/165873,1.2,2019/20
Javi Sánchez,Centre-Back,23,€1.20m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/javi-sanchez/profil/spieler/340853,1.2,2019/20
Diego Alende,Centre-Back,22,€300k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/diego-alende/profil/spieler/373683,0.3,2019/20
Nacho Martínez,Left-Back,31,€4.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/nacho-martinez/profil/spieler/127554,4.0,2019/20
Raúl Carnero,Left-Back,31,€800k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,0.8,2019/20
Roberto Corral,Left-Back,22,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/roberto-corral/profil/spieler/379714,0.25,2019/20
Pedro Porro,Right-Back,20,€9.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,9.0,2019/20
Antoñito,Right-Back,32,€800k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/antonito/profil/spieler/62144,0.8,2019/20
Javi Moyano,Right-Back,34,€650k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/javi-moyano/profil/spieler/71204,0.65,2019/20
Víctor García,Right-Back,22,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/victor-garcia/profil/spieler/590690,0.25,2019/20
Matheus Fernandes,Defensive Midfield,22,€3.20m,Real Valladolid CF,['Brazil'],https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,3.2,2019/20
Luismi Sánchez,Defensive Midfield,28,€475k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922,0.475,2019/20
Moctar El Hacen,Defensive Midfield,22,€200k,Real Valladolid CF,['Mauritania'],https://www.transfermarkt.com/moctar-el-hacen/profil/spieler/321629,0.2,2019/20
Rubén Alcaraz,Central Midfield,29,€8.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,8.0,2019/20
Fede San Emeterio,Central Midfield,23,€3.20m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/fede-san-emeterio/profil/spieler/307519,3.2,2019/20
Míchel Herrero,Central Midfield,31,€1.60m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/michel-herrero/profil/spieler/65331,1.6,2019/20
Álvaro Aguado,Central Midfield,24,€475k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/alvaro-aguado/profil/spieler/449496,0.475,2019/20
Kike Pérez,Central Midfield,23,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/kike-perez/profil/spieler/527698,0.25,2019/20
Hatem Ben Arfa,Attacking Midfield,33,€4.00m,Real Valladolid CF,"['France', 'Tunisia']",https://www.transfermarkt.com/hatem-ben-arfa/profil/spieler/18900,4.0,2019/20
Toni Villa,Left Winger,25,€3.20m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/toni-villa/profil/spieler/337066,3.2,2019/20
Waldo Rubio,Left Winger,24,€800k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/waldo-rubio/profil/spieler/404688,0.8,2019/20
Óscar Plano,Right Winger,29,€3.20m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,3.2,2019/20
Jorge de Frutos,Right Winger,23,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/jorge-de-frutos/profil/spieler/455181,2.0,2019/20
Anuar,Right Winger,25,€1.20m,Real Valladolid CF,"['Morocco', 'Spain']",https://www.transfermarkt.com/anuar/profil/spieler/327126,1.2,2019/20
Pablo Hervías,Right Winger,27,€650k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/pablo-hervias/profil/spieler/142027,0.65,2019/20
Sergi Guardiola,Centre-Forward,29,€4.80m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,4.8,2019/20
Enes Ünal,Centre-Forward,23,€4.00m,Real Valladolid CF,['Türkiye'],https://www.transfermarkt.com/enes-unal/profil/spieler/251106,4.0,2019/20
Sandro Ramírez,Centre-Forward,24,€3.20m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,3.2,2019/20
Stiven Plaza,Centre-Forward,21,€900k,Real Valladolid CF,['Ecuador'],https://www.transfermarkt.com/stiven-plaza/profil/spieler/591375,0.9,2019/20
Miguel de la Fuente,Centre-Forward,20,€350k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,0.35,2019/20
Fabri,Goalkeeper,32,€1.20m,RCD Mallorca,"['Spain', 'Uruguay']",https://www.transfermarkt.com/fabri/profil/spieler/45882,1.2,2019/20
Manolo Reina,Goalkeeper,35,€300k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/manolo-reina/profil/spieler/29051,0.3,2019/20
Miquel Parera,Goalkeeper,24,€300k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/miquel-parera/profil/spieler/242301,0.3,2019/20
Jesús Ruiz,Goalkeeper,23,€50k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/jesus-ruiz/profil/spieler/408288,0.05,2019/20
Pere García,Goalkeeper,18,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/pere-garcia/profil/spieler/632913,0.0,2019/20
Martin Valjent,Centre-Back,24,€2.40m,RCD Mallorca,['Slovakia'],https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,2.4,2019/20
Antonio Raíllo,Centre-Back,28,€2.00m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,2.0,2019/20
Aleksandar Sedlar,Centre-Back,28,€650k,RCD Mallorca,['Serbia'],https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499,0.65,2019/20
Xisco Campos,Centre-Back,38,€100k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/xisco-campos/profil/spieler/70946,0.1,2019/20
Fran González,Centre-Back,21,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/fran-gonzalez/profil/spieler/784717,0.0,2019/20
Leonardo Koutris,Left-Back,24,€3.50m,RCD Mallorca,"['Greece', 'Brazil']",https://www.transfermarkt.com/leonardo-koutris/profil/spieler/187530,3.5,2019/20
Abdul Rahman Baba,Left-Back,25,€2.40m,RCD Mallorca,['Ghana'],https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884,2.4,2019/20
Lumor Agbenyenu,Left-Back,23,€1.20m,RCD Mallorca,['Ghana'],https://www.transfermarkt.com/lumor-agbenyenu/profil/spieler/344393,1.2,2019/20
Rafa Obrador,Left-Back,16,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/rafa-obrador/profil/spieler/646747,0.0,2019/20
Álex Pozo,Right-Back,21,€4.50m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/alex-pozo/profil/spieler/341272,4.5,2019/20
Joan Sastre,Right-Back,23,€1.60m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/joan-sastre/profil/spieler/350364,1.6,2019/20
Fran Gámez,Right-Back,28,€650k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/fran-gamez/profil/spieler/442816,0.65,2019/20
Sung-yueng Ki,Defensive Midfield,31,€2.40m,RCD Mallorca,"['Korea, South']",https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,2.4,2019/20
Aleix Febas,Central Midfield,24,€2.80m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/aleix-febas/profil/spieler/217144,2.8,2019/20
Iddrisu Baba,Central Midfield,24,€2.00m,RCD Mallorca,"['Ghana', 'Spain']",https://www.transfermarkt.com/iddrisu-baba/profil/spieler/442805,2.0,2019/20
Marc Pedraza,Central Midfield,33,€300k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/marc-pedraza/profil/spieler/72319,0.3,2019/20
Salva Sevilla,Central Midfield,36,€200k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/salva-sevilla/profil/spieler/58799,0.2,2019/20
Dani Rodríguez,Attacking Midfield,32,€1.20m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/dani-rodriguez/profil/spieler/139435,1.2,2019/20
Josep Señé,Attacking Midfield,28,€300k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/josep-sene/profil/spieler/161267,0.3,2019/20
Lago Júnior,Left Winger,29,€3.20m,RCD Mallorca,"[""Cote d'Ivoire"", 'Spain']",https://www.transfermarkt.com/lago-junior/profil/spieler/100722,3.2,2019/20
Aleksandar Trajkovski,Left Winger,27,€1.20m,RCD Mallorca,['North Macedonia'],https://www.transfermarkt.com/aleksandar-trajkovski/profil/spieler/142920,1.2,2019/20
Takefusa Kubo,Right Winger,19,€13.50m,RCD Mallorca,['Japan'],https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,13.5,2019/20
Yannis Salibur,Right Winger,29,€1.20m,RCD Mallorca,"['France', 'DR Congo']",https://www.transfermarkt.com/yannis-salibur/profil/spieler/79893,1.2,2019/20
Aridai Cabrera,Right Winger,31,€325k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/aridai-cabrera/profil/spieler/76032,0.325,2019/20
Luka Romero,Right Winger,15,-,RCD Mallorca,"['Argentina', 'Spain']",https://www.transfermarkt.com/luka-romero/profil/spieler/769063,0.0,2019/20
Cucho Hernández,Centre-Forward,21,€6.70m,RCD Mallorca,"['Colombia', 'Spain']",https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,6.7,2019/20
Ante Budimir,Centre-Forward,28,€6.00m,RCD Mallorca,['Croatia'],https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,6.0,2019/20
Pablo Chavarría,Centre-Forward,32,€1.20m,RCD Mallorca,"['Argentina', 'Italy']",https://www.transfermarkt.com/pablo-chavarria/profil/spieler/118732,1.2,2019/20
Abdón Prats,Centre-Forward,27,€650k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,0.65,2019/20
Álex Alegría,Centre-Forward,27,€650k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/alex-alegria/profil/spieler/178187,0.65,2019/20
Sergio Herrera,Goalkeeper,27,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,1.2,2019/20
Rubén Martínez,Goalkeeper,36,€550k,CA Osasuna,['Spain'],https://www.transfermarkt.com/ruben-martinez/profil/spieler/8184,0.55,2019/20
Juan Pérez,Goalkeeper,23,€400k,CA Osasuna,['Spain'],https://www.transfermarkt.com/juan-perez/profil/spieler/298613,0.4,2019/20
Iñaki Álvarez,Goalkeeper,23,€200k,CA Osasuna,['Spain'],https://www.transfermarkt.com/inaki-alvarez/profil/spieler/548635,0.2,2019/20
Aridane Hernández,Centre-Back,31,€3.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,3.2,2019/20
David García,Centre-Back,26,€2.40m,CA Osasuna,['Spain'],https://www.transfermarkt.com/david-garcia/profil/spieler/298589,2.4,2019/20
Facundo Roncaglia,Centre-Back,33,€1.40m,CA Osasuna,"['Argentina', 'Italy']",https://www.transfermarkt.com/facundo-roncaglia/profil/spieler/61546,1.4,2019/20
Raúl Navas,Centre-Back,32,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/raul-navas/profil/spieler/142419,1.2,2019/20
Unai García,Centre-Back,28,€800k,CA Osasuna,['Spain'],https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,0.8,2019/20
Pervis Estupiñán,Left-Back,22,€6.70m,CA Osasuna,"['Ecuador', 'Spain']",https://www.transfermarkt.com/pervis-estupinan/profil/spieler/349599,6.7,2019/20
Toni Lato,Left-Back,22,€1.60m,CA Osasuna,['Spain'],https://www.transfermarkt.com/toni-lato/profil/spieler/320271,1.6,2019/20
Endika Irigoyen,Left-Back,23,€200k,CA Osasuna,['Spain'],https://www.transfermarkt.com/endika-irigoyen/profil/spieler/458586,0.2,2019/20
Nacho Vidal,Right-Back,25,€2.40m,CA Osasuna,['Spain'],https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,2.4,2019/20
Lillo Castellano,Right-Back,31,€550k,CA Osasuna,['Spain'],https://www.transfermarkt.com/lillo-castellano/profil/spieler/62913,0.55,2019/20
Gorka Zabarte,Right-Back,21,€150k,CA Osasuna,['Spain'],https://www.transfermarkt.com/gorka-zabarte/profil/spieler/311440,0.15,2019/20
Oier Sanjurjo,Defensive Midfield,34,€950k,CA Osasuna,['Spain'],https://www.transfermarkt.com/oier-sanjurjo/profil/spieler/63040,0.95,2019/20
Luis Perea,Defensive Midfield,22,€400k,CA Osasuna,['Spain'],https://www.transfermarkt.com/luis-perea/profil/spieler/396328,0.4,2019/20
Jon Moncayola,Central Midfield,22,€2.70m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jon-moncayola/profil/spieler/552425,2.7,2019/20
Darko Brasanac,Central Midfield,28,€1.60m,CA Osasuna,['Serbia'],https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,1.6,2019/20
Fran Mérida,Central Midfield,30,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/fran-merida/profil/spieler/42920,1.2,2019/20
Iñigo Pérez,Central Midfield,32,€475k,CA Osasuna,['Spain'],https://www.transfermarkt.com/inigo-perez/profil/spieler/71579,0.475,2019/20
Antonio Otegui,Central Midfield,22,€350k,CA Osasuna,"['Spain', 'Morocco']",https://www.transfermarkt.com/antonio-otegui/profil/spieler/374082,0.35,2019/20
Roberto Torres,Attacking Midfield,31,€4.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/roberto-torres/profil/spieler/63056,4.0,2019/20
Javi Martínez,Attacking Midfield,20,€200k,CA Osasuna,['Spain'],https://www.transfermarkt.com/javi-martinez/profil/spieler/471474,0.2,2019/20
Aimar Oroz,Attacking Midfield,18,€100k,CA Osasuna,['Spain'],https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,0.1,2019/20
José Manuel Arnáiz,Left Winger,25,€2.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,2.0,2019/20
José Hualde,Left Winger,22,€300k,CA Osasuna,['Spain'],https://www.transfermarkt.com/jose-hualde/profil/spieler/520757,0.3,2019/20
Rubén García,Right Winger,26,€6.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260,6.0,2019/20
Rober Ibáñez,Right Winger,27,€800k,CA Osasuna,['Spain'],https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532,0.8,2019/20
Kike Barja,Right Winger,23,€800k,CA Osasuna,['Spain'],https://www.transfermarkt.com/kike-barja/profil/spieler/298575,0.8,2019/20
Juan Villar,Right Winger,32,€650k,CA Osasuna,['Spain'],https://www.transfermarkt.com/juan-villar/profil/spieler/85500,0.65,2019/20
Chimy Ávila,Centre-Forward,26,€12.00m,CA Osasuna,"['Argentina', 'Spain']",https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,12.0,2019/20
Adrián López,Centre-Forward,32,€1.40m,CA Osasuna,['Spain'],https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383,1.4,2019/20
Marc Cardona,Centre-Forward,24,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,1.2,2019/20
Enric Gallego,Centre-Forward,33,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/enric-gallego/profil/spieler/114060,1.2,2019/20
Brandon Thomas,Centre-Forward,25,€1.20m,CA Osasuna,"['Spain', 'England']",https://www.transfermarkt.com/brandon-thomas/profil/spieler/251680,1.2,2019/20
Iván Barbero,Centre-Forward,21,€300k,CA Osasuna,['Spain'],https://www.transfermarkt.com/ivan-barbero/profil/spieler/514514,0.3,2019/20
Rui Silva,Goalkeeper,26,€4.00m,Granada CF,['Portugal'],https://www.transfermarkt.com/rui-silva/profil/spieler/234811,4.0,2019/20
Aarón Escandell,Goalkeeper,24,€300k,Granada CF,['Spain'],https://www.transfermarkt.com/aaron-escandell/profil/spieler/284430,0.3,2019/20
João Costa,Goalkeeper,24,€300k,Granada CF,['Portugal'],https://www.transfermarkt.com/joao-costa/profil/spieler/198638,0.3,2019/20
Unai Etxebarria,Goalkeeper,23,€150k,Granada CF,['Spain'],https://www.transfermarkt.com/unai-etxebarria/profil/spieler/288376,0.15,2019/20
Jesús Vallejo,Centre-Back,23,€6.00m,Granada CF,['Spain'],https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,6.0,2019/20
Domingos Duarte,Centre-Back,25,€4.00m,Granada CF,['Portugal'],https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,4.0,2019/20
José Antonio Martínez,Centre-Back,27,€1.20m,Granada CF,['Spain'],https://www.transfermarkt.com/jose-antonio-martinez/profil/spieler/311287,1.2,2019/20
Germán Sánchez,Centre-Back,33,€650k,Granada CF,['Spain'],https://www.transfermarkt.com/german-sanchez/profil/spieler/95963,0.65,2019/20
Neyder Lozano,Centre-Back,26,€475k,Granada CF,"['Colombia', 'Spain']",https://www.transfermarkt.com/neyder-lozano/profil/spieler/468700,0.475,2019/20
Antonio Montoro,Centre-Back,23,€200k,Granada CF,['Spain'],https://www.transfermarkt.com/antonio-montoro/profil/spieler/251880,0.2,2019/20
Pepe Sánchez,Centre-Back,20,€100k,Granada CF,['Spain'],https://www.transfermarkt.com/pepe-sanchez/profil/spieler/500191,0.1,2019/20
Carlos Neva,Left-Back,24,€800k,Granada CF,['Spain'],https://www.transfermarkt.com/carlos-neva/profil/spieler/448844,0.8,2019/20
Álex Martínez,Left-Back,29,€725k,Granada CF,['Spain'],https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,0.725,2019/20
Dimitri Foulquier,Right-Back,27,€2.00m,Granada CF,"['Guadeloupe', 'France']",https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,2.0,2019/20
Víctor Díaz,Right-Back,32,€1.20m,Granada CF,['Spain'],https://www.transfermarkt.com/victor-diaz/profil/spieler/58330,1.2,2019/20
Quini,Right-Back,30,€550k,Granada CF,['Spain'],https://www.transfermarkt.com/quini/profil/spieler/223053,0.55,2019/20
Maxime Gonalons,Defensive Midfield,31,€2.80m,Granada CF,['France'],https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,2.8,2019/20
Yan Eteki,Defensive Midfield,22,€800k,Granada CF,"['Cameroon', 'Spain']",https://www.transfermarkt.com/yan-eteki/profil/spieler/297784,0.8,2019/20
Yangel Herrera,Central Midfield,22,€9.00m,Granada CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293,9.0,2019/20
Ángel Montoro,Central Midfield,32,€1.20m,Granada CF,['Spain'],https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,1.2,2019/20
Ramon Azeez,Central Midfield,27,€800k,Granada CF,['Nigeria'],https://www.transfermarkt.com/ramon-azeez/profil/spieler/131667,0.8,2019/20
Isma Ruiz,Central Midfield,19,€200k,Granada CF,['Spain'],https://www.transfermarkt.com/isma-ruiz/profil/spieler/631221,0.2,2019/20
İsmail Köybaşı,Left Midfield,30,€325k,Granada CF,['Türkiye'],https://www.transfermarkt.com/ismail-koybasi/profil/spieler/74641,0.325,2019/20
Fede Vico,Attacking Midfield,25,€1.20m,Granada CF,['Spain'],https://www.transfermarkt.com/fede-vico/profil/spieler/162079,1.2,2019/20
Antonio Aranda,Attacking Midfield,19,€100k,Granada CF,['Spain'],https://www.transfermarkt.com/antonio-aranda/profil/spieler/631223,0.1,2019/20
Darwin Machís,Left Winger,27,€3.20m,Granada CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,3.2,2019/20
Álvaro Vadillo,Left Winger,25,€2.40m,Granada CF,['Spain'],https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074,2.4,2019/20
Mario Rodríguez,Left Winger,23,€200k,Granada CF,['Spain'],https://www.transfermarkt.com/mario-rodriguez/profil/spieler/251888,0.2,2019/20
Gil Dias,Right Winger,23,€3.20m,Granada CF,['Portugal'],https://www.transfermarkt.com/gil-dias/profil/spieler/329723,3.2,2019/20
Antonio Puertas,Right Winger,28,€2.40m,Granada CF,['Spain'],https://www.transfermarkt.com/antonio-puertas/profil/spieler/262365,2.4,2019/20
Carlos Fernández,Centre-Forward,24,€3.20m,Granada CF,['Spain'],https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,3.2,2019/20
Antoñín,Centre-Forward,20,€1.30m,Granada CF,['Spain'],https://www.transfermarkt.com/antonin/profil/spieler/610336,1.3,2019/20
Roberto Soldado,Centre-Forward,35,€800k,Granada CF,['Spain'],https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,0.8,2019/20
Adrián Ramos,Centre-Forward,34,€800k,Granada CF,['Colombia'],https://www.transfermarkt.com/adrian-ramos/profil/spieler/73782,0.8,2019/20
Marko Dmitrovic,Goalkeeper,28,€9.50m,SD Eibar,['Serbia'],https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,9.5,2019/20
Yoel Rodríguez,Goalkeeper,31,€1.20m,SD Eibar,['Spain'],https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115,1.2,2019/20
Paulo Oliveira,Centre-Back,28,€4.80m,SD Eibar,['Portugal'],https://www.transfermarkt.com/paulo-oliveira/profil/spieler/139336,4.8,2019/20
Pedro Bigas,Centre-Back,30,€1.60m,SD Eibar,['Spain'],https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043,1.6,2019/20
Anaitz Arbilla,Centre-Back,33,€1.60m,SD Eibar,['Spain'],https://www.transfermarkt.com/anaitz-arbilla/profil/spieler/71548,1.6,2019/20
Esteban Burgos,Centre-Back,28,€725k,SD Eibar,"['Argentina', 'Spain']",https://www.transfermarkt.com/esteban-burgos/profil/spieler/337922,0.725,2019/20
Iván Ramis,Centre-Back,35,€650k,SD Eibar,['Spain'],https://www.transfermarkt.com/ivan-ramis/profil/spieler/26066,0.65,2019/20
Unai Dufur,Centre-Back,21,-,SD Eibar,['Spain'],https://www.transfermarkt.com/unai-dufur/profil/spieler/783429,0.0,2019/20
Cote,Left-Back,30,€4.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/cote/profil/spieler/87469,4.0,2019/20
Rafa Soares,Left-Back,25,€2.40m,SD Eibar,['Portugal'],https://www.transfermarkt.com/rafa-soares/profil/spieler/198006,2.4,2019/20
Ekhi Bravo,Left-Back,22,-,SD Eibar,['Spain'],https://www.transfermarkt.com/ekhi-bravo/profil/spieler/728695,0.0,2019/20
Álvaro Tejero,Right-Back,23,€2.40m,SD Eibar,['Spain'],https://www.transfermarkt.com/alvaro-tejero/profil/spieler/290273,2.4,2019/20
Rober Correa,Right-Back,27,€475k,SD Eibar,['Spain'],https://www.transfermarkt.com/rober-correa/profil/spieler/223890,0.475,2019/20
Sergio Cubero,Right-Back,20,-,SD Eibar,['Spain'],https://www.transfermarkt.com/sergio-cubero/profil/spieler/684253,0.0,2019/20
Sergio Álvarez,Defensive Midfield,28,€1.60m,SD Eibar,['Spain'],https://www.transfermarkt.com/sergio-alvarez/profil/spieler/138935,1.6,2019/20
Pape Diop,Defensive Midfield,34,€1.20m,SD Eibar,"['Senegal', 'France']",https://www.transfermarkt.com/pape-diop/profil/spieler/39907,1.2,2019/20
Gonzalo Escalante,Central Midfield,27,€3.20m,SD Eibar,"['Argentina', 'Italy']",https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,3.2,2019/20
Edu Expósito,Central Midfield,23,€3.20m,SD Eibar,['Spain'],https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,3.2,2019/20
Sebastián Cristóforo,Central Midfield,26,€1.20m,SD Eibar,"['Uruguay', 'Italy']",https://www.transfermarkt.com/sebastian-cristoforo/profil/spieler/188157,1.2,2019/20
Miguel Marí,Central Midfield,23,€250k,SD Eibar,['Spain'],https://www.transfermarkt.com/miguel-mari/profil/spieler/398738,0.25,2019/20
Miguel Atienza,Central Midfield,21,€150k,SD Eibar,['Spain'],https://www.transfermarkt.com/miguel-atienza/profil/spieler/480955,0.15,2019/20
Pablo de Blasis,Attacking Midfield,32,€1.40m,SD Eibar,['Argentina'],https://www.transfermarkt.com/pablo-de-blasis/profil/spieler/75446,1.4,2019/20
Takashi Inui,Left Winger,32,€2.40m,SD Eibar,['Japan'],https://www.transfermarkt.com/takashi-inui/profil/spieler/98249,2.4,2019/20
Fabián Orellana,Right Winger,34,€1.60m,SD Eibar,"['Chile', 'Spain']",https://www.transfermarkt.com/fabian-orellana/profil/spieler/60890,1.6,2019/20
Pedro León,Right Winger,33,€1.40m,SD Eibar,['Spain'],https://www.transfermarkt.com/pedro-leon/profil/spieler/51587,1.4,2019/20
