player,position,age,market_value,club,nationality,player_url,mv_millions,season
Èric Montes,Central Midfield,21,€300k,Girona FC,['Spain'],https://www.transfermarkt.com/eric-montes/profil/spieler/293383,0.3,2018/19
Borja García,Attacking Midfield,28,€7.00m,Girona FC,['Spain'],https://www.transfermarkt.com/borja-garcia/profil/spieler/67808,7.0,2018/19
Portu,Right Winger,27,€10.00m,Girona FC,['Spain'],https://www.transfermarkt.com/portu/profil/spieler/99353,10.0,2018/19
Patrick Roberts,Right Winger,22,€5.00m,Girona FC,['England'],https://www.transfermarkt.com/patrick-roberts/profil/spieler/225452,5.0,2018/19
Valery Fernández,Right Winger,19,€5.00m,Girona FC,['Spain'],https://www.transfermarkt.com/valery-fernandez/profil/spieler/331496,5.0,2018/19
Sebas Coris,Right Winger,26,€500k,Girona FC,['Spain'],https://www.transfermarkt.com/sebas-coris/profil/spieler/243715,0.5,2018/19
Cristhian Stuani,Centre-Forward,32,€7.00m,Girona FC,"['Uruguay', 'Italy']",https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,7.0,2018/19
Choco Lozano,Centre-Forward,26,€1.50m,Girona FC,"['Honduras', 'Spain']",https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,1.5,2018/19
Seydou Doumbia,Centre-Forward,31,€1.50m,Girona FC,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/seydou-doumbia/profil/spieler/75287,1.5,2018/19
Kévin Soni,Centre-Forward,21,€300k,Girona FC,['Cameroon'],https://www.transfermarkt.com/kevin-soni/profil/spieler/353959,0.3,2018/19
Álex Pachón,Centre-Forward,18,€100k,Girona FC,['Spain'],https://www.transfermarkt.com/alex-pachon/profil/spieler/533110,0.1,2018/19
Marko Dmitrovic,Goalkeeper,27,€10.00m,SD Eibar,['Serbia'],https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,10.0,2018/19
Yoel Rodríguez,Goalkeeper,30,€1.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115,1.5,2018/19
Asier Riesgo,Goalkeeper,35,€400k,SD Eibar,['Spain'],https://www.transfermarkt.com/asier-riesgo/profil/spieler/23338,0.4,2018/19
Markel Areitio,Goalkeeper,22,€200k,SD Eibar,['Spain'],https://www.transfermarkt.com/markel-areitio/profil/spieler/288371,0.2,2018/19
Paulo Oliveira,Centre-Back,27,€6.00m,SD Eibar,['Portugal'],https://www.transfermarkt.com/paulo-oliveira/profil/spieler/139336,6.0,2018/19
Pedro Bigas,Centre-Back,29,€3.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043,3.0,2018/19
Anaitz Arbilla,Centre-Back,32,€2.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/anaitz-arbilla/profil/spieler/71548,2.0,2018/19
Iván Ramis,Centre-Back,34,€1.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/ivan-ramis/profil/spieler/26066,1.0,2018/19
Kaiser,Centre-Back,23,€250k,SD Eibar,['Spain'],https://www.transfermarkt.com/kaiser/profil/spieler/255904,0.25,2018/19
Marc Cucurella,Left-Back,20,€10.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,10.0,2018/19
Cote,Left-Back,29,€5.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/cote/profil/spieler/87469,5.0,2018/19
Rubén Peña,Right-Back,27,€10.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,10.0,2018/19
Jordi Calavera,Right-Back,23,€600k,SD Eibar,['Spain'],https://www.transfermarkt.com/jordi-calavera/profil/spieler/286849,0.6,2018/19
Sergio Álvarez,Defensive Midfield,27,€2.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/sergio-alvarez/profil/spieler/138935,2.5,2018/19
Pape Diop,Defensive Midfield,33,€1.50m,SD Eibar,"['Senegal', 'France']",https://www.transfermarkt.com/pape-diop/profil/spieler/39907,1.5,2018/19
Joan Jordán,Central Midfield,24,€12.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,12.0,2018/19
Gonzalo Escalante,Central Midfield,26,€4.00m,SD Eibar,"['Argentina', 'Italy']",https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,4.0,2018/19
Miguel Marí,Central Midfield,22,€250k,SD Eibar,['Spain'],https://www.transfermarkt.com/miguel-mari/profil/spieler/398738,0.25,2018/19
Pablo de Blasis,Attacking Midfield,31,€2.00m,SD Eibar,['Argentina'],https://www.transfermarkt.com/pablo-de-blasis/profil/spieler/75446,2.0,2018/19
Bebé,Left Winger,28,€2.00m,SD Eibar,"['Cape Verde', 'Portugal']",https://www.transfermarkt.com/bebe/profil/spieler/153427,2.0,2018/19
Pere Milla,Left Winger,26,€700k,SD Eibar,['Spain'],https://www.transfermarkt.com/pere-milla/profil/spieler/225593,0.7,2018/19
Fabián Orellana,Right Winger,33,€2.50m,SD Eibar,"['Chile', 'Spain']",https://www.transfermarkt.com/fabian-orellana/profil/spieler/60890,2.5,2018/19
Pedro León,Right Winger,32,€1.80m,SD Eibar,['Spain'],https://www.transfermarkt.com/pedro-leon/profil/spieler/51587,1.8,2018/19
Pablo Hervías,Right Winger,26,€700k,SD Eibar,['Spain'],https://www.transfermarkt.com/pablo-hervias/profil/spieler/142027,0.7,2018/19
Sergi Enrich,Centre-Forward,29,€7.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/sergi-enrich/profil/spieler/81988,7.5,2018/19
Kike García,Centre-Forward,29,€3.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,3.0,2018/19
Charles,Centre-Forward,35,€2.00m,SD Eibar,"['Brazil', 'Portugal']",https://www.transfermarkt.com/charles/profil/spieler/154059,2.0,2018/19
Marc Cardona,Centre-Forward,23,€1.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,1.5,2018/19
Alberto Marí,Centre-Forward,17,-,SD Eibar,['Spain'],https://www.transfermarkt.com/alberto-mari/profil/spieler/634105,0.0,2018/19
Stole Dimitrievski,Goalkeeper,25,€3.00m,Rayo Vallecano,"['North Macedonia', 'Spain']",https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,3.0,2018/19
Alberto García,Goalkeeper,34,€500k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alberto-garcia/profil/spieler/58497,0.5,2018/19
Miguel Ángel Morro,Goalkeeper,18,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,0.0,2018/19
Jordi Amat,Centre-Back,27,€3.00m,Rayo Vallecano,"['Indonesia', 'Spain']",https://www.transfermarkt.com/jordi-amat/profil/spieler/85289,3.0,2018/19
Abdoulaye Ba,Centre-Back,28,€2.50m,Rayo Vallecano,"['Senegal', 'Portugal']",https://www.transfermarkt.com/abdoulaye-ba/profil/spieler/106837,2.5,2018/19
Emiliano Velázquez,Centre-Back,25,€1.50m,Rayo Vallecano,['Uruguay'],https://www.transfermarkt.com/emiliano-velazquez/profil/spieler/189458,1.5,2018/19
Alejandro Gálvez,Centre-Back,30,€1.50m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,1.5,2018/19
José León,Centre-Back,24,€400k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jose-leon/profil/spieler/281773,0.4,2018/19
Alejandro Catena,Centre-Back,24,€400k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,0.4,2018/19
Chechu Dorado,Centre-Back,36,€200k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/chechu-dorado/profil/spieler/70898,0.2,2018/19
Martín Pascual,Centre-Back,19,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/martin-pascual/profil/spieler/638588,0.0,2018/19
Álex Moreno,Left-Back,26,€12.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,12.0,2018/19
Sergio Akieme,Left-Back,21,€300k,Rayo Vallecano,"['Spain', 'Equatorial Guinea']",https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,0.3,2018/19
Luis Advíncula,Right-Back,29,€3.00m,Rayo Vallecano,"['Peru', 'Spain']",https://www.transfermarkt.com/luis-advincula/profil/spieler/103890,3.0,2018/19
Tito,Right-Back,33,€500k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/tito/profil/spieler/128295,0.5,2018/19
Luis Meseguer,Right-Back,19,-,Rayo Vallecano,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/luis-meseguer/profil/spieler/603621,0.0,2018/19
Giannelli Imbula,Defensive Midfield,26,€5.00m,Rayo Vallecano,"['DR Congo', 'France']",https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,5.0,2018/19
Uche Agbo,Defensive Midfield,23,€3.00m,Rayo Vallecano,['Nigeria'],https://www.transfermarkt.com/uche-agbo/profil/spieler/262689,3.0,2018/19
Mario Suárez,Defensive Midfield,32,€2.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,2.0,2018/19
Gorka Elustondo,Defensive Midfield,32,€400k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/gorka-elustondo/profil/spieler/47647,0.4,2018/19
Ángel Algobia,Defensive Midfield,20,-,Rayo Vallecano,"['Spain', 'Portugal']",https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,0.0,2018/19
Santi Comesaña,Central Midfield,22,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/santi-comesana/profil/spieler/380598,4.0,2018/19
Álvaro Medrán,Central Midfield,25,€1.80m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839,1.8,2018/19
Manu Navarro,Central Midfield,18,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/manu-navarro/profil/spieler/629020,0.0,2018/19
José Pozo,Attacking Midfield,23,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,3.0,2018/19
Oscar Trejo,Attacking Midfield,31,€2.00m,Rayo Vallecano,"['Argentina', 'Italy']",https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,2.0,2018/19
Gaël Kakuta,Attacking Midfield,28,€2.00m,Rayo Vallecano,"['DR Congo', 'France']",https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,2.0,2018/19
Álvaro García,Left Winger,26,€5.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,5.0,2018/19
Bebé,Left Winger,28,€2.00m,Rayo Vallecano,"['Cape Verde', 'Portugal']",https://www.transfermarkt.com/bebe/profil/spieler/153427,2.0,2018/19
Adrián Embarba,Right Winger,27,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,4.0,2018/19
Lass Bangoura,Right Winger,27,€700k,Rayo Vallecano,"['Guinea', 'Spain']",https://www.transfermarkt.com/lass-bangoura/profil/spieler/182963,0.7,2018/19
Raúl de Tomás,Centre-Forward,24,€20.00m,Rayo Vallecano,"['Spain', 'Dominican Republic']",https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,20.0,2018/19
Franco Di Santo,Centre-Forward,30,€2.00m,Rayo Vallecano,"['Argentina', 'Italy']",https://www.transfermarkt.com/franco-di-santo/profil/spieler/59783,2.0,2018/19
Álex Alegría,Centre-Forward,26,€800k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alex-alegria/profil/spieler/178187,0.8,2018/19
Javi Guerra,Centre-Forward,37,€200k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/javi-guerra/profil/spieler/46215,0.2,2018/19
Sergio Moreno,Centre-Forward,20,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/sergio-moreno/profil/spieler/607779,0.0,2018/19
Jordi Masip,Goalkeeper,30,€6.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/jordi-masip/profil/spieler/65263,6.0,2018/19
Yoel Rodríguez,Goalkeeper,30,€1.50m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115,1.5,2018/19
José Antonio Caro,Goalkeeper,25,€400k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/jose-antonio-caro/profil/spieler/268946,0.4,2018/19
Samu Pérez,Goalkeeper,22,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/samu-perez/profil/spieler/363541,0.25,2018/19
Fernando Calero,Centre-Back,23,€10.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/fernando-calero/profil/spieler/357884,10.0,2018/19
Joaquín Fernández,Centre-Back,23,€3.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/joaquin-fernandez/profil/spieler/221321,3.0,2018/19
Kiko Olivas,Centre-Back,30,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/kiko-olivas/profil/spieler/51667,2.0,2018/19
Alberto Guitián,Centre-Back,28,€600k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/alberto-guitian/profil/spieler/230895,0.6,2018/19
Mohammed Salisu,Centre-Back,20,€250k,Real Valladolid CF,['Ghana'],https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,0.25,2018/19
Nacho Martínez,Left-Back,30,€5.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/nacho-martinez/profil/spieler/127554,5.0,2018/19
Moi Delgado,Left-Back,25,€300k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/moi-delgado/profil/spieler/260230,0.3,2018/19
Roberto Corral,Left-Back,21,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/roberto-corral/profil/spieler/379714,0.25,2018/19
Antoñito,Right-Back,31,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/antonito/profil/spieler/62144,2.0,2018/19
Javi Moyano,Right-Back,33,€800k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/javi-moyano/profil/spieler/71204,0.8,2018/19
Javi Aparicio,Right-Back,19,€150k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/javi-aparicio/profil/spieler/501126,0.15,2018/19
Luismi Sánchez,Defensive Midfield,27,€700k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922,0.7,2018/19
Moctar El Hacen,Defensive Midfield,21,€200k,Real Valladolid CF,['Mauritania'],https://www.transfermarkt.com/moctar-el-hacen/profil/spieler/321629,0.2,2018/19
Borja Fernández,Defensive Midfield,38,€100k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/borja-fernandez/profil/spieler/7512,0.1,2018/19
Rubén Alcaraz,Central Midfield,28,€10.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,10.0,2018/19
Fede San Emeterio,Central Midfield,22,€5.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/fede-san-emeterio/profil/spieler/307519,5.0,2018/19
Míchel Herrero,Central Midfield,30,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/michel-herrero/profil/spieler/65331,2.0,2018/19
Antonio Cotán,Central Midfield,23,€500k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/antonio-cotan/profil/spieler/199330,0.5,2018/19
Ivi López,Attacking Midfield,25,€1.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,1.0,2018/19
Kuki Zalazar,Attacking Midfield,21,€250k,Real Valladolid CF,"['Spain', 'Uruguay']",https://www.transfermarkt.com/kuki-zalazar/profil/spieler/311696,0.25,2018/19
Pablo Muñoz,Attacking Midfield,19,€100k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/pablo-munoz/profil/spieler/531305,0.1,2018/19
Toni Villa,Left Winger,24,€4.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/toni-villa/profil/spieler/337066,4.0,2018/19
Waldo Rubio,Left Winger,23,€1.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/waldo-rubio/profil/spieler/404688,1.0,2018/19
Óscar Plano,Right Winger,28,€4.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,4.0,2018/19
Daniele Verde,Right Winger,23,€2.50m,Real Valladolid CF,['Italy'],https://www.transfermarkt.com/daniele-verde/profil/spieler/256361,2.5,2018/19
Keko Gontán,Right Winger,27,€2.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/keko-gontan/profil/spieler/66112,2.0,2018/19
Anuar,Right Winger,24,€1.50m,Real Valladolid CF,"['Morocco', 'Spain']",https://www.transfermarkt.com/anuar/profil/spieler/327126,1.5,2018/19
Leo Suárez,Right Winger,23,€1.00m,Real Valladolid CF,"['Argentina', 'Spain']",https://www.transfermarkt.com/leo-suarez/profil/spieler/294894,1.0,2018/19
Pablo Hervías,Right Winger,26,€700k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/pablo-hervias/profil/spieler/142027,0.7,2018/19
David Mayoral,Right Winger,22,€300k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/david-mayoral/profil/spieler/355629,0.3,2018/19
Antonio Domínguez,Right Winger,26,€150k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/antonio-dominguez/profil/spieler/288453,0.15,2018/19
Enes Ünal,Centre-Forward,22,€5.00m,Real Valladolid CF,['Türkiye'],https://www.transfermarkt.com/enes-unal/profil/spieler/251106,5.0,2018/19
Sergi Guardiola,Centre-Forward,28,€5.00m,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,5.0,2018/19
Duje Cop,Centre-Forward,29,€1.50m,Real Valladolid CF,['Croatia'],https://www.transfermarkt.com/duje-cop/profil/spieler/46415,1.5,2018/19
Stiven Plaza,Centre-Forward,20,€1.50m,Real Valladolid CF,['Ecuador'],https://www.transfermarkt.com/stiven-plaza/profil/spieler/591375,1.5,2018/19
Miguel de la Fuente,Centre-Forward,19,€250k,Real Valladolid CF,['Spain'],https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,0.25,2018/19
Chris Ramos,Centre-Forward,22,€250k,Real Valladolid CF,"['Spain', 'United States']",https://www.transfermarkt.com/chris-ramos/profil/spieler/538810,0.25,2018/19
Aleksandar Jovanovic,Goalkeeper,26,€1.00m,SD Huesca,['Serbia'],https://www.transfermarkt.com/aleksandar-jovanovic/profil/spieler/256567,1.0,2018/19
Axel Werner,Goalkeeper,23,€600k,SD Huesca,"['Argentina', 'Italy']",https://www.transfermarkt.com/axel-werner/profil/spieler/236734,0.6,2018/19
Javi Varas,Goalkeeper,36,€300k,SD Huesca,['Spain'],https://www.transfermarkt.com/javi-varas/profil/spieler/58341,0.3,2018/19
Roberto Santamaría,Goalkeeper,34,€300k,SD Huesca,['Spain'],https://www.transfermarkt.com/roberto-santamaria/profil/spieler/35541,0.3,2018/19
Antonio Valera,Goalkeeper,22,€200k,SD Huesca,['Spain'],https://www.transfermarkt.com/antonio-valera/profil/spieler/290275,0.2,2018/19
Ander Bardají,Goalkeeper,24,€100k,SD Huesca,['Spain'],https://www.transfermarkt.com/ander-bardaji/profil/spieler/229798,0.1,2018/19
Jorge Pulido,Centre-Back,28,€3.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/jorge-pulido/profil/spieler/67546,3.0,2018/19
Xabi Etxeita,Centre-Back,31,€2.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/xabi-etxeita/profil/spieler/71559,2.0,2018/19
Rúben Semedo,Centre-Back,25,€2.00m,SD Huesca,"['Portugal', 'Cape Verde']",https://www.transfermarkt.com/ruben-semedo/profil/spieler/197602,2.0,2018/19
Pablo Insua,Centre-Back,25,€1.50m,SD Huesca,['Spain'],https://www.transfermarkt.com/pablo-insua/profil/spieler/171362,1.5,2018/19
Martín Mantovani,Centre-Back,34,€400k,SD Huesca,"['Argentina', 'Italy']",https://www.transfermarkt.com/martin-mantovani/profil/spieler/73180,0.4,2018/19
Adrián Diéguez,Centre-Back,23,€300k,SD Huesca,['Spain'],https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335,0.3,2018/19
Nacho Uche,Centre-Back,19,-,SD Huesca,['Spain'],https://www.transfermarkt.com/nacho-uche/profil/spieler/639142,0.0,2018/19
Javi Galán,Left-Back,24,€1.50m,SD Huesca,['Spain'],https://www.transfermarkt.com/javi-galan/profil/spieler/448628,1.5,2018/19
Luisinho,Left-Back,34,€500k,SD Huesca,['Portugal'],https://www.transfermarkt.com/luisinho/profil/spieler/56777,0.5,2018/19
Rajko Brezancic,Left-Back,29,€400k,SD Huesca,"['Serbia', 'Bosnia-Herzegovina']",https://www.transfermarkt.com/rajko-brezancic/profil/spieler/60289,0.4,2018/19
Jorge Miramón,Right-Back,30,€3.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/jorge-miramon/profil/spieler/228917,3.0,2018/19
Carlos Akapo,Right-Back,26,€800k,SD Huesca,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/carlos-akapo/profil/spieler/225015,0.8,2018/19
Javier Almerge,Right-Back,18,-,SD Huesca,['Spain'],https://www.transfermarkt.com/javier-almerge/profil/spieler/561614,0.0,2018/19
Damián Musto,Defensive Midfield,32,€1.20m,SD Huesca,"['Argentina', 'Italy']",https://www.transfermarkt.com/damian-musto/profil/spieler/67823,1.2,2018/19
Juan Aguilera,Defensive Midfield,33,€300k,SD Huesca,['Spain'],https://www.transfermarkt.com/juan-aguilera/profil/spieler/75820,0.3,2018/19
Gonzalo Melero,Central Midfield,25,€4.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,4.0,2018/19
Christian Rivera,Central Midfield,21,€2.50m,SD Huesca,['Spain'],https://www.transfermarkt.com/christian-rivera/profil/spieler/374077,2.5,2018/19
Yangel Herrera,Central Midfield,21,€2.00m,SD Huesca,"['Venezuela', 'Spain']",https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293,2.0,2018/19
Eugeni,Central Midfield,24,€1.50m,SD Huesca,['Spain'],https://www.transfermarkt.com/eugeni/profil/spieler/223073,1.5,2018/19
Lluis Sastre,Central Midfield,33,€300k,SD Huesca,['Spain'],https://www.transfermarkt.com/lluis-sastre/profil/spieler/8108,0.3,2018/19
Javito López,Central Midfield,20,-,SD Huesca,['Spain'],https://www.transfermarkt.com/javito-lopez/profil/spieler/391045,0.0,2018/19
Juanpi,Attacking Midfield,25,€2.00m,SD Huesca,"['Venezuela', 'Spain']",https://www.transfermarkt.com/juanpi/profil/spieler/256680,2.0,2018/19
Jonathan Rubio Toro,Attacking Midfield,22,€400k,SD Huesca,"['Honduras', 'Portugal']",https://www.transfermarkt.com/jonathan-rubio-toro/profil/spieler/382773,0.4,2018/19
Juanjo Camacho,Attacking Midfield,38,€100k,SD Huesca,['Spain'],https://www.transfermarkt.com/juanjo-camacho/profil/spieler/26148,0.1,2018/19
Moi Gómez,Left Winger,25,€5.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,5.0,2018/19
David Ferreiro,Left Winger,31,€1.80m,SD Huesca,['Spain'],https://www.transfermarkt.com/david-ferreiro/profil/spieler/71918,1.8,2018/19
Serdar Gürler,Left Winger,27,€1.50m,SD Huesca,"['Türkiye', 'France']",https://www.transfermarkt.com/serdar-gurler/profil/spieler/98512,1.5,2018/19
Álex Gallar,Left Winger,27,€1.40m,SD Huesca,['Spain'],https://www.transfermarkt.com/alex-gallar/profil/spieler/210143,1.4,2018/19
Cucho Hernández,Centre-Forward,20,€10.00m,SD Huesca,"['Colombia', 'Spain']",https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,10.0,2018/19
Chimy Ávila,Centre-Forward,25,€5.00m,SD Huesca,"['Argentina', 'Spain']",https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,5.0,2018/19
Enric Gallego,Centre-Forward,32,€3.00m,SD Huesca,['Spain'],https://www.transfermarkt.com/enric-gallego/profil/spieler/114060,3.0,2018/19
Samuele Longo,Centre-Forward,27,€1.00m,SD Huesca,['Italy'],https://www.transfermarkt.com/samuele-longo/profil/spieler/124560,1.0,2018/19
Dani Escriche,Centre-Forward,21,€500k,SD Huesca,['Spain'],https://www.transfermarkt.com/dani-escriche/profil/spieler/531829,0.5,2018/19
